utc,X,Y,Z,lat,lon,h,E,N,U
1676594518000,-2698888.71445211,-4293217.32113125,3855505.5076097,37.4311224602928,-122.155116756626,14.7576559772715,2.85375806644651,2.38179249089762,-1.74234510673295
1676594519000,-2698882.15412157,-4293210.06055484,3855508.31170078,37.4311953070185,-122.155097663496,8.80832421500236,4.54362142694737,10.4667500082562,-7.69168601556181
1676594520000,-2698878.79767067,-4293210.6150133,3855512.66917822,37.4312336960894,-122.155062223245,10.4110794728622,7.6803168580065,14.727401421242,-6.0889422004686
1676594521000,-2698875.22176497,-4293208.77915017,3855507.8209221,37.4312179420063,-122.155039057375,4.71880083438009,9.73064299689121,12.9789104778818,-11.7812198248945
1676594522000,-2698875.68694599,-4293219.15291802,3855516.58506726,37.4312311948135,-122.154981127111,17.2163969716057,14.8578776017146,14.4498201623273,0.716363270482772
1676594523000,-2698877.46007977,-4293210.83984117,3855511.49951434,37.4312281835544,-122.155048076559,9.28600073140115,8.93239122782577,14.1155863806487,-7.21402118379703
1676594524000,-2698883.08237275,-4293219.39082897,3855522.20580391,37.4312487520977,-122.155050437449,23.9181322688237,8.7234545171742,16.3984422667363,7.41810516519038
1676594525000,-2698883.1272413,-4293228.33621948,3855525.37374909,37.4312298128002,-122.154997075967,31.8764057159424,13.4463278685488,14.2964665414522,15.3763754884111
1676594526000,-2698881.5378846,-4293223.77577664,3855520.72377663,37.4312223196713,-122.155009295954,25.3125223163515,12.3647629765689,13.4648163253218,8.81249608900039
1676594527000,-2698879.32016014,-4293217.26294195,3855515.33321499,37.4312204113136,-122.155027245505,16.7203874373809,10.7760908295719,13.2529948798481,0.220364535099794
1676594528000,-2698877.22660932,-4293203.7416209,3855503.35548627,37.4312035053353,-122.155088526707,-0.5346684968099,5.3522794691768,11.3766312935622,-17.0346809168491
1676594529000,-2698875.7200908,-4293201.31179654,3855500.68431922,37.431200050252,-122.155088727247,-4.42843499500304,5.33452732284798,10.9931595982982,-20.9284467265315
1676594530000,-2698883.08597979,-4293205.27827462,3855503.34040773,37.4311791949215,-122.155135334283,2.96552582923323,1.20950578279639,8.67852537893397,-13.5344802085556
1676594531000,-2698891.95968467,-4293211.90271582,3855500.52731672,37.4311024904824,-122.155180381145,9.45941480435431,-2.7774434074335,0.165423000690245,-7.04058580252923
1676594532000,-2698891.19524564,-4293202.38168762,3855495.02225234,37.4311094740874,-122.155230321424,-0.610466066747904,-7.19748344185451,0.94050587476277,-17.1104701928643
1676594533000,-2698899.19508265,-4293206.32855883,3855502.3578609,37.4311203431458,-122.155283110087,9.88249222002923,-11.8696467904925,2.14682512700894,-6.6175191748043
1676594534000,-2698902.26888965,-4293205.95223559,3855499.25841119,37.4310909528502,-122.155314775431,9.04469698294997,-14.6722470520234,-1.11507903577117,-7.45531997081244
1676594535000,-2698905.47675337,-4293209.13809952,3855505.09972675,37.431108625723,-122.155326302635,16.0926012787968,-15.6924962080811,0.846363406131248,-0.407418058920482
1676594536000,-2698900.69200567,-4293201.25933597,3855500.90018972,37.4311290537019,-122.155327911543,6.22121432330459,-15.8348667771712,3.11357893401278,-10.2788060715654
1676594537000,-2698906.12375375,-4293204.62073244,3855501.4535496,37.4311015964835,-122.155359655701,11.1129380753264,-18.6444579389431,0.066222109687935,-5.38708914152751
1676594538000,-2698901.48256884,-4293201.76111133,3855496.78552033,37.4310949832984,-122.155332456333,4.39173354022205,-16.2371137697325,-0.667752740609978,-12.1082871378806
1676594539000,-2698902.12116508,-4293199.40970554,3855500.25710248,37.4311288626473,-122.155352704499,5.1908727446571,-18.0292061675155,3.09237852761882,-11.3091534570744
1676594540000,-2698895.02716916,-4293193.81824379,3855497.31432313,37.4311544083881,-122.155318470124,-3.35488836932927,-14.9992106212205,5.9275798268251,-19.8549087471726
1676594541000,-2698897.62280366,-4293194.751889,3855497.00112107,37.4311402733361,-122.155337684351,-1.82060625776649,-16.699802067699,4.35879572430471,-18.3206295877899
1676594542000,-2698900.51311443,-4293204.36368278,3855504.04729193,37.4311376990774,-122.155307533035,10.1454286007211,-14.031239712267,4.07309254749451,-6.35458811924149
1676594543000,-2698901.4574828,-4293196.82494587,3855501.52567438,37.4311518574476,-122.155361898992,3.94375372864306,-18.842970626719,5.64447623614895,-12.5562765767851
