utc,X,Y,Z,lat,lon,h,E,N,U
1676593845000,-2698865.17548336,-4293197.283414,3855505.57602774,37.4312844606854,-122.155012086147,-8.6197816170752,2.55905789691079,0.939014575735294,-25.1197821979337
1676593846000,-2698867.89075244,-4293195.72221038,3855507.00368134,37.4312939996885,-122.155047447116,-7.65407704655081,-0.570610384299885,1.99770641478015,-24.1540773862046
NaN,-2698862.9954697,-4293180.47203683,3855496.10032351,37.4313009626255,-122.15509232461,-26.6024632062763,-4.54253712541106,2.7704851827815,-43.1024654242359
1676593848000,-2698869.19812517,-4293194.24027231,3855513.98215514,37.4313469898144,-122.155068864145,-3.85624391119927,-2.46615196787629,7.87885290950767,-20.356249267269
1676593849000,-2698869.45353451,-4293198.45381134,3855518.22166636,37.4313570424658,-122.155045970127,1.66118859127164,-0.439887803656686,8.99456067915298,-14.8388177848656
1676593850000,-2698871.54065309,-4293200.01911817,3855515.33948634,37.431323080352,-122.155056521932,1.84375119116157,-1.37379017752772,5.2252494875434,-14.6562511036659
1676593851000,-2698879.36817374,-4293219.39594371,3855531.29853278,37.4313246104534,-122.155014878537,27.8785218708217,2.31192576866781,5.39509126871353,11.3785191631265
1676593852000,-2698872.50487889,-4293207.26923713,3855512.97286832,37.4312697225719,-122.155022148428,5.68690376542509,1.66848678904754,-0.696705478838292,-10.8130964912797
1676593853000,-2698871.92808449,-4293198.1835946,3855516.85335181,37.4313412928415,-122.155071265413,1.69364704191685,-2.67868176844809,7.24657690496201,-14.8063576485267
1676593854000,-2698868.95491211,-4293195.05622385,3855504.27924269,37.4312744929566,-122.155061631141,-9.30800979211926,-1.82598580436605,-0.167259889663049,-25.8080100549382
1676593855000,-2698882.67961461,-4293205.00376954,3855533.57415238,37.4313979685936,-122.155133097867,20.9856025679037,-8.15126615137371,13.5368237508664,4.48558295737035
1676593856000,-2698878.24501597,-4293198.85822948,3855512.84508433,37.4312910749113,-122.155127633438,2.3805928658694,-7.66761687219354,1.67310437910273,-14.1194119559833
1676593857000,-2698872.16132925,-4293197.26536513,3855512.46984989,37.4313135071869,-122.155079018085,-1.48942177463323,-3.36484221281949,4.16276271877282,-17.9894240230395
1676593858000,-2698871.25405344,-4293200.13786806,3855513.29468132,37.4313087349113,-122.155053066379,0.559608523733914,-1.06795162003341,3.63310884846693,-15.940392603245
1676593859000,-2698870.24216001,-4293208.66944645,3855507.88739859,37.4312334399895,-122.154992084524,2.58097077999264,4.32933794538932,-4.7235551478205,-13.9190324406253
1676593860000,-2698867.75829054,-4293208.73434436,3855498.68891924,37.4311745651271,-122.154967934747,-4.01604618504643,6.46674872449783,-11.257814993298,-20.5160594234296
1676593861000,-2698868.4919277,-4293222.08403005,3855518.30588257,37.4312508877891,-122.154894677637,17.1920977793634,12.9505079103687,-2.78709485687389,0.692084037028867
1676593862000,-2698869.1688305,-4293218.66898479,3855511.7009299,37.431217491316,-122.154921687986,11.1677522622049,10.5599060565765,-6.49363443843799,-5.33225978289372
1676593863000,-2698869.34648485,-4293211.71189813,3855508.69584459,37.4312277287218,-122.154965221919,4.73920124862343,6.70685608692353,-5.35742494194545,-11.7608045293624
1676593864000,-2698869.16860055,-4293219.43233871,3855510.52193922,37.4312055172941,-122.154917095568,10.9642427610233,10.966366940651,-7.82258169316315,-5.53577146580035
1676593865000,-2698869.65730777,-4293223.06518824,3855516.52710345,37.4312302152685,-122.154899925183,17.2630656342953,12.486068559156,-5.08145685792737,0.763051398711881
1676593866000,-2698860.4389415,-4293189.89813814,3855496.29175611,37.4312660800183,-122.155011188133,-21.2295779399574,2.63853323585816,-1.10097243776742,-37.7295785809852
1676593867000,-2698870.96390245,-4293216.03544369,3855511.07364341,37.4312199814587,-122.154954694867,9.7746361028403,7.63857582775002,-6.21726544358746,-6.72537150348871
1676593868000,-2698863.60002704,-4293199.67739813,3855502.56884598,37.4312564371287,-122.15498262039,-9.50396709889174,5.16696398856712,-2.171194952976,-26.003969559641
1676593869000,-2698874.81817521,-4293207.82705638,3855509.94813841,37.4312387524822,-122.155040922009,5.20110259763896,0.00690273434125377,-4.13394679117752,-11.298898746044
1676593870000,-2698876.91485175,-4293212.39867057,3855507.64909187,37.4311949962383,-122.155033487549,7.76322623807937,0.664901694748053,-8.99027354403128,-8.73678015261236
1676593871000,-2698873.45349768,-4293206.84876939,3855505.52760552,37.4312156376566,-122.155033750843,1.27984040323645,0.641597610358998,-6.6993607992185,-15.2201631574581
1676593872000,-2698875.61485042,-4293209.61123966,3855514.83234009,37.4312631037819,-122.155037813879,9.70592608582228,0.28199266839539,-1.43129852196189,-6.79407408062889
1676593873000,-2698875.22821109,-4293209.75367187,3855518.47698107,37.4312896470218,-122.155033258993,11.8535256795585,0.68512994869696,1.51462770477873,-4.64647453657328
