utc,X,Y,Z,lat,lon,h,E,N,U
1676593754999,-2698870.44258265,-4293213.6342732,3855509.13742698,37.4312187804908,-122.154964146972,6.76320682931691,6.80199890115201,-6.35055368040788,-9.736799963384
1676593755999,-2698872.52933607,-4293212.64376859,3855512.36296166,37.4312403688867,-122.154990063996,8.93972222413868,4.50817184420923,-3.95454990541926,-7.56028059719577
1676593756999,-2698871.46459924,-4293206.04913084,3855516.51357315,37.4313037446251,-122.155019534412,6.57908229064196,1.89984367131533,3.07926123903479,-9.92091873682178
1676593757999,-2698869.06919094,-4293200.81356921,3855512.40774054,37.4313056242593,-122.155028103829,-0.448590468615294,1.14139344152638,3.28787027265336,-16.9485914202854
1676593758999,-2698870.25175441,-4293197.55438049,3855512.38128218,37.431317099234,-122.155059014049,-2.155981015414,-1.59435758465457,4.56142763226694,-18.6559828503562
1676593759999,-2698869.98942914,-4293199.45256312,3855512.35289457,37.4313088599024,-122.155045090489,-1.00799102243036,-0.362034312476352,3.64698011783042,-17.5079920783426
1676593760999,-2698869.48120552,-4293195.25645099,3855513.34024771,37.4313368605499,-122.155065461403,-3.44361111149192,-2.1649883125305,6.75464999385899,-19.9436150655138
1676593761999,-2698871.46951864,-4293200.20376965,3855521.29788098,37.4313650627324,-122.155054731135,5.55939944926649,-1.21529321044953,9.88470231102724,-10.9406083490001
1676593762999,-2698880.07157501,-4293210.00343737,3855528.47291403,37.4313458912303,-122.155078086348,20.1439704336226,-3.28238721637329,7.75695537091371,3.64396485905398
1676593763999,-2698865.18212729,-4293197.11998225,3855517.84763603,37.4313730002108,-122.155013132458,-1.26803772710264,2.46645271814085,10.7656387446209,-17.7680473168528
1676593764999,-2698867.49963919,-4293195.93147903,3855512.05359425,37.4313303006155,-122.155042447516,-4.60929552372545,-0.128114266965488,6.02658979865008,-21.1092983808694
1676593765999,-2698868.47078687,-4293198.77359803,3855508.63143171,37.431289807785,-122.155034646653,-4.36819567158818,0.562311558399964,1.53246624333816,-20.8681958804868
1676593766999,-2698867.56703784,-4293194.64668028,3855506.6029529,37.4312970626926,-122.155050818063,-8.75750859081745,-0.868960172687247,2.33765541153391,-25.257509079945
1676593767999,-2698862.3734544,-4293190.40222842,3855500.68827195,37.4312895607776,-122.155026661607,-17.4008801802993,1.26903620562717,1.50504895419188,-33.9008804843212
1676593768999,-2698877.20967627,-4293211.3341954,3855521.73200261,37.4312998328275,-122.155042708647,15.7319200485945,-0.151226582194703,2.64511061402648,-0.76808050321165
1676593769999,-2698869.68389846,-4293205.96670161,3855512.21437313,37.4312785569285,-122.155002996732,3.15801173541695,3.36353478868848,0.283783426930897,-13.3419891567173
1676593770999,-2698871.08416008,-4293215.74799457,3855510.60352104,37.4312176000511,-122.154957573692,9.34646850358695,7.38378048815019,-6.48156793473737,-7.15353906694107
1676593771999,-2698867.19162312,-4293215.02608844,3855509.10124119,37.4312215438663,-122.154924680525,6.30298348143697,10.2950380727171,-6.04385405346076,-10.1970276892317
1676593772999,-2698861.65588411,-4293208.12911733,3855497.61174995,37.4311874505021,-122.154913201313,-7.65663958806545,11.3110042485212,-9.82771221413433,-24.1566571987206
1676593773999,-2698865.87466512,-4293197.23304152,3855504.56998255,37.4312754582883,-122.155019077107,-8.96964140422642,1.94031405536078,-0.0601219655673457,-25.4696416991487
1676593774999,-2698871.56192919,-4293205.08175879,3855504.455428,37.4312216722667,-122.155026282477,-1.35918032471091,1.30259593284938,-6.02960241119695,-17.8591833160756
1676593775999,-2698873.04247489,-4293207.3155265,3855507.28671263,37.4312272576516,-122.155027012466,2.48912559542805,1.23798783142711,-5.40970773867285,-14.0108768252059
1676593776999,-2698875.43697935,-4293213.14779476,3855507.7810439,37.4311967745271,-122.155014846276,7.72246950864792,2.31477776334086,-8.79290825145847,-8.7775369898217
1676593777999,-2698877.3247856,-4293204.51298937,3855504.98786559,37.4312113221845,-122.155084827373,1.01757219992578,-3.87900792875608,-7.17831559613683,-15.4824330290726
1676593778999,-2698879.24699639,-4293206.02279932,3855504.52582447,37.4311954136935,-122.15509413543,2.56412200350314,-4.70283366295752,-8.94393330405996,-13.9358860170555
1676593779999,-2698880.06481903,-4293213.23858399,3855507.89725582,37.4311836966233,-122.155058567979,9.80996213201433,-1.55488329107794,-10.2443743980079,-6.69004630846151
1676593780999,-2698871.25319763,-4293214.10830544,3855510.51319329,37.4312240633894,-122.154969050459,8.26067418511957,6.36800899715135,-5.76422833040517,-8.23933160138299
1676593781999,-2698874.77805807,-4293214.90927109,3855512.09917068,37.4312214234891,-122.154997951176,11.2527956217527,3.81010684766614,-6.05722441899774,-5.24720839924872
1676593782999,-2698873.05561999,-4293209.05552051,3855511.23594644,37.4312474080315,-122.155016675188,6.06482326146215,2.15290494542107,-3.1733036016497,-10.4351778926207
1676593783999,-2698874.71420716,-4293211.16311068,3855517.99973213,37.4312811957712,-122.155019866976,12.2937574088573,1.87041176714737,0.57665784876906,-4.20624289017093
1676593784999,-2698870.75056946,-4293211.05528168,3855515.40539911,37.4312746863067,-122.154982601119,8.96929317433387,5.16868331616221,-0.145799830002004,-7.53070891831468
1676593785999,-2698869.66875706,-4293208.1340234,3855511.27870866,37.4312618579091,-122.154989819252,4.03995371609926,4.52982858008855,-1.56957022161012,-12.4600480837951
