utc,X,Y,Z,lat,lon,h,E,N,U
1676591803000,-2698892.49049381,-4293238.82209766,3855483.81607872,37.4308565684906,-122.15502358605,17.6239735437557,0.125144675845777,8.609019732465,1.1239677155764
1676591804000,-2698889.998342,-4293234.07389495,3855480.56863848,37.4308626116799,-122.155028299416,11.4047904070467,-0.292021606970448,9.2797203284903,-5.09521637020711
1676591805000,-2698887.08773213,-4293226.44489927,3855468.56888071,37.4308206093955,-122.155046332894,-2.24764008913189,-1.88810886345405,4.61804787622995,-18.7476420442979
1676591806000,-2698887.84326284,-4293220.16303035,3855469.4434854,37.4308537901886,-122.15509133425,-5.61994205228984,-5.87103490572881,8.30063871380044,-22.1199501667697
1676591807000,-2698888.06411621,-4293228.33841155,3855465.48688567,37.4307869332939,-122.155044286356,-2.43526554387063,-1.70697681992799,0.880482284776578,-18.9352658314867
1676591808000,-2698892.30133452,-4293231.27989073,3855485.48347252,37.4309040183015,-122.155067129562,13.4869820782915,-3.72876310237254,13.875278282169,-3.01303414704855
1676591809000,-2698893.32077405,-4293232.76425455,3855485.22335572,37.4308923038577,-122.155067955163,14.7576325759292,-3.80183594905441,12.5751419178535,-1.74238098798263
1676591810000,-2698890.46029585,-4293236.55053998,3855467.00969392,37.4307527703087,-122.155017825627,5.02386501058936,0.634983006608479,-2.91112379860597,-11.4761356861842
1676591811000,-2698894.3789501,-4293238.04691913,3855480.09171774,37.430828011192,-122.1550463113,15.6372596938163,-1.88620278310425,5.43955670556841,-0.862742910951508
1676591812000,-2698890.42122721,-4293231.74121938,3855463.55988407,37.4307504990756,-122.155046371393,-0.322678204625845,-1.891518612774,-3.16319560948366,-16.8226792716561
1676591813000,-2698889.5839438,-4293225.87934394,3855465.64541367,37.4307950390188,-122.155073611158,-3.34978779871017,-4.30242487699349,1.78010244344134,-19.8497894957863
1676591814000,-2698891.37780852,-4293238.99874088,3855490.89931006,37.4309096718968,-122.155011880516,21.5776979336515,1.16116811864553,14.5027657504011,5.07768128940255
1676591815000,-2698896.07087151,-4293245.78347229,3855486.06034726,37.4308299149554,-122.155015973816,25.1812136219814,0.79888314185007,5.65085610799871,8.68121106164089
1676591816000,-2698895.67937768,-4293240.08600349,3855485.4519938,37.4308531189239,-122.155046489034,20.815686528571,-1.90193439502291,8.22617031900982,4.31568092515149
1676591817000,-2698894.65833781,-4293238.07991071,3855483.59650061,37.4308521200965,-122.155048785384,17.9077338678762,-2.10517702846274,8.11531070278913,1.40772834272266
1676591818000,-2698893.05949131,-4293230.64333983,3855485.93409076,37.4309079839644,-122.155078209404,13.6533422600478,-4.70940707949176,14.3154121026808,-2.84667558917726
1676591819000,-2698890.32678353,-4293230.52861336,3855484.01510608,37.430902750633,-122.155052759662,11.2549415742978,-2.45692487305337,13.734579578771,-5.24507373056901
1676591820000,-2698896.18722471,-4293234.28570611,3855487.68815336,37.4308945304697,-122.155086225245,18.4900204557925,-5.41887056531977,12.8222730728303,1.99000523023621
1676591821000,-2698897.63769271,-4293237.38603048,3855487.24365667,37.4308727483496,-122.155081456699,20.9171493174508,-4.99682354122415,10.4047651351965,4.41713885016039
1676591822000,-2698894.06054786,-4293233.80740657,3855473.91625598,37.4308044106824,-122.155068758736,8.89907720033079,-3.87295883961777,2.82022807129156,-7.60092459876488
1676591823000,-2698891.19436304,-4293233.03037279,3855474.59398916,37.4308212161917,-122.155046014835,7.57730178069323,-1.8599612988268,4.68540080707745,-8.92270021565521
1676591824000,-2698893.9762337,-4293232.7749777,3855488.29749626,37.4309123387084,-122.155074160454,16.9103294890374,-4.35104844349541,14.7987349961508,0.410310787679713
1676591825000,-2698898.42765644,-4293231.60866326,3855484.9271956,37.4308806580586,-122.155123753641,15.9590295469388,-8.74039916103077,11.2826271800553,-0.540986443049174
1676591826000,-2698897.73925579,-4293226.23475096,3855487.62761761,37.4309269010662,-122.155149483359,13.6966382889077,-11.0176514386597,16.4149511311256,-2.80339239980872
