utc,X,Y,Z,lat,lon,h,E,N,U
1676595240999,-2698886.21972133,-4293210.77897052,3855502.01918777,37.4311351045999,-122.155132232967,7.18487389199436,2.28055471263998,3.00822779157458,-9.31512722604838
1676595241999,-2698884.56997259,-4293209.20288828,3855503.06306611,37.4311546891493,-122.15512592969,6.06256192736328,2.83843562201466,5.18183520918962,-10.4374408145407
1676595242999,-2698887.06164934,-4293208.20415415,3855500.09098954,37.4311307926663,-122.155155769466,4.63772116135806,0.197417142254961,2.52966278597367,-11.8622793442334
1676595243999,-2698876.38265168,-4293194.06549856,3855494.57566158,37.4311880096157,-122.155138638964,-12.7328531416133,1.71357460602516,8.87990883116363,-29.2328595708097
1676595244999,-2698869.95707302,-4293196.89541926,3855499.52085737,37.4312289992448,-122.155060157773,-10.5402119932696,8.65965646937682,13.4291730534573,-27.040232043303
1676595245999,-2698869.75230877,-4293192.56229697,3855495.15785032,37.4312184696946,-122.155084255342,-16.1916931159794,6.52686423862619,12.2605322117664,-32.6917082708985
1676595246999,-2698872.92227356,-4293194.58509864,3855494.36090371,37.4311941497486,-122.155102414102,-13.9765000781044,4.91970354344593,9.56137407208231,-30.4765091604083
1676595247999,-2698886.55401634,-4293207.59132848,3855504.37425623,37.4311657595708,-122.155154598786,6.61459585744888,0.301029991317774,6.41049539409486,-9.88540737993782
1676595248999,-2698880.12349284,-4293203.39944091,3855498.20072218,37.4311597669911,-122.155118294512,-2.67353025544435,3.51419460721857,5.74539614483419,-19.1735338176502
1676595249999,-2698888.92506867,-4293210.40675675,3855497.46209268,37.4310963400021,-122.155160349162,5.30814814101905,-0.207916605091352,-1.29409456293145,-11.1918519928309
1676595250999,-2698892.81078597,-4293218.06259724,3855501.98091456,37.4310818503954,-122.1551514814,14.8437824472785,0.576940760293073,-2.90223995041252,-1.65621823971138
1676595251999,-2698886.66510021,-4293208.61212368,3855499.29326508,37.4311243493673,-122.155149523049,4.25953742582351,0.750266618941226,1.81454787631619,-12.2404628758121
1676595252999,-2698892.63857556,-4293205.19376726,3855500.39142211,37.4311306448559,-122.155227217768,5.15344278793782,-6.12623371159888,2.51326037915667,-11.3465606463401
1676595253999,-2698898.45713267,-4293201.98074094,3855491.07603838,37.4310619326833,-122.155302195902,-0.209499945864081,-12.7622991971435,-5.1128052625994,-16.7095147521149
1676595254999,-2698896.26326639,-4293210.51112632,3855484.61781736,37.4309825692066,-122.155229914956,0.672781031578779,-6.36496093981109,-13.9210282641518,-15.8272373774975
NaN,-2698891.01847393,-4293204.33173111,3855474.79204905,37.4309562040549,-122.155216904364,-11.6702378094196,-5.21342711800523,-16.8471524608602,-28.1702622525677
NaN,-2698892.46441556,-4293203.17047776,3855478.74315808,37.4309856433269,-122.155237718442,-9.43833128362894,-7.0556108145404,-13.5798225677049,-25.9383496804353
1676595257999,-2698899.30022315,-4293214.06535685,3855485.88050692,37.4309662731326,-122.155237592342,5.11318330932409,-7.04446806332628,-15.7296706761684,-11.3868400284416
1676595258999,-2698895.71762415,-4293213.78941704,3855483.03273109,37.4309576190597,-122.155204982403,1.68268777243793,-4.15826306263166,-16.6901430440175,-14.8173354832806
1676595259999,-2698895.57299387,-4293212.52242598,3855482.32356784,37.4309588409151,-122.155211217695,0.338756493292749,-4.7101278175718,-16.5545306943401,-16.1612667904459
1676595260999,-2698895.90793159,-4293210.30972471,3855485.60218628,37.4309915816641,-122.155227727092,0.985514209605753,-6.1713196894498,-12.9207747043581,-15.5145018977204
1676595261999,-2698896.93485267,-4293209.61733539,3855487.39870497,37.4310046525641,-122.155241713602,2.04597033560276,-7.40922047705324,-11.4700918983346,-14.4540443052674
1676595262999,-2698898.13415305,-4293218.99616731,3855484.48934989,37.4309368571378,-122.155196788108,7.08971174713224,-3.43301589835136,-18.9944373264613,-9.4103175426304
1676595263999,-2698899.30716445,-4293222.051932,3855485.40187451,37.4309257995188,-122.155189633425,10.1944252289832,-2.79977874220641,-20.2216867859134,-6.30560753455913
1676595264999,-2698892.39332799,-4293206.6446939,3855480.67272137,37.4309835484132,-122.155216147038,-5.9599274545908,-5.14640142733001,-13.8123367200592,-22.4599445264975
