utc,X,Y,Z,lat,lon,h,E,N,U
1676593388999,-2698884.17395628,-4293205.2117194,3855513.89494931,37.4312518482636,-122.155146141542,9.79572571720928,-7.71260034224423,-4.67824540251423,-6.70428065921566
1676593389999,-2698881.68241483,-4293201.84693887,3855508.92105524,37.4312391234678,-122.155142542012,3.45749716088176,-7.3940121228837,-6.09051270432102,-13.042510034147
1676593390999,-2698877.00158785,-4293201.76646065,3855509.52145157,37.4312574352695,-122.15509825142,1.79010077007115,-3.47400458559216,-4.05816418315727,-14.709901468278
1676593391999,-2698872.54207479,-4293200.99707403,3855511.36946579,37.4312872225714,-122.155060220357,0.511414444074035,-0.108009410534497,-0.752198001015008,-15.9885855999817
1676593392999,-2698872.91878454,-4293200.73200701,3855512.17648404,37.4312931276311,-122.155065417704,0.982934212312102,-0.56800794224973,-0.0968205019202113,-15.5170658111166
1676593393999,-2698862.2446284,-4293204.11390618,3855520.23720083,37.4313662318886,-122.154942977415,3.64478991273791,10.2687373727133,8.01672079779311,-12.8552233946965
1676593394999,-2698865.5858952,-4293203.78972449,3855517.20185499,37.4313362790401,-122.15497688784,2.99401786923409,7.26745105057164,4.69237607880465,-13.5059879951414
1676593395999,-2698863.30423634,-4293209.19586213,3855515.12234303,37.4313029854864,-122.154922554107,4.40023322403431,12.0763416713015,0.99727032245181,-12.0997782713997
1676593396999,-2698870.42775529,-4293224.84475767,3855524.63192053,37.4312777072023,-122.154896593976,23.7112230034545,14.3740290603822,-1.8082626103102,7.2112065721623
1676593397999,-2698865.28817399,-4293216.57910717,3855517.99554828,37.4312835283296,-122.154897134371,11.9486542148516,14.3261729190465,-1.16219600373773,-4.5513619585582
1676593398999,-2698866.89608964,-4293222.34392834,3855521.23368382,37.4312752818833,-122.154877849791,18.47193574626,16.0330032708628,-2.07743471194654,1.9719152831463
1676593399999,-2698865.54270907,-4293214.75151421,3855522.99908723,37.4313270593028,-122.154910558866,13.8687710771337,13.1380131460532,3.66912965103097,-2.63124349471137
1676593400999,-2698862.31005789,-4293208.74816469,3855514.44250378,37.4313030947496,-122.154915736362,3.26588353607804,12.6797538398211,1.00939770101566,-13.2341291309172
1676593401999,-2698869.11005075,-4293209.33292256,3855516.52429042,37.4312954588711,-122.154977265655,7.79814308043569,7.23402129681207,0.161917230179196,-8.70186101573156
1676593402999,-2698860.75249394,-4293205.22508748,3855513.94643801,37.4313204197655,-122.154922022522,-0.0623804377391934,12.1233790919318,2.93222609750371,-16.5623926198188
1676593403999,-2698866.57428112,-4293203.29758971,3855511.78035506,37.4312968901836,-122.154989301617,-0.214364554733038,6.16875255816918,0.320771443111453,-16.7143675396139
1676593404999,-2698867.00403622,-4293217.88282487,3855516.78212196,37.4312638008088,-122.154905707952,12.8127421466634,13.5673600057018,-3.35167538359276,-3.68727314626841
1676593405999,-2698867.19267178,-4293214.48443606,3855518.11875486,37.4312885707551,-122.154927947637,11.4202112834901,11.5989944772292,-0.602561794185732,-5.07979927647527
1676593406999,-2698863.00950345,-4293210.63700416,3855512.17610929,37.4312760830019,-122.1549110689,3.4537756331265,13.0928593719611,-1.98852214420788,-13.0462380968662
1676593407999,-2698870.32668061,-4293214.97354658,3855516.79718601,37.4312677129922,-122.154954984943,12.2702614618465,9.20601918861606,-2.91748363349293,-4.22974584200594
1676593408999,-2698878.28619056,-4293204.50924889,3855505.85746556,37.4312147592128,-122.155094046201,1.94991822820157,-3.10181734345721,-8.79459970466995,-14.5500886054727
1676593409999,-2698869.19261516,-4293207.99134657,3855502.1486609,37.4311985833267,-122.154986122653,-1.80651530157775,6.45011800590422,-10.5898847996471,-18.3065273760542
1676593410999,-2698863.24302705,-4293209.03713515,3855490.07773455,37.4311247099206,-122.15492292307,-10.9546708920971,12.0436856580637,-18.788743923914,-27.4547100041943
1676593411999,-2698861.39256788,-4293218.58564403,3855493.21495265,37.4311082786064,-122.15484780507,-3.41059713903815,18.6921392023466,-20.6123945517193,-19.9106579004362
1676593412999,-2698868.00937317,-4293229.80660994,3855499.19093817,37.4310797252288,-122.154843624265,10.5616963328794,19.0622168956212,-23.7814619931687,-5.93837658441984
1676593413999,-2698861.92695015,-4293235.37033158,3855494.59429539,37.4310387691405,-122.15475198702,8.93767654616386,27.172743947086,-28.3269815432517,-7.5624443540414
1676593414999,-2698867.18710448,-4293227.90858207,3855497.62127719,37.431079691214,-122.154847172068,7.98412810917944,18.7482045729109,-23.7852282291346,-8.51594389299821
1676593415999,-2698868.60258632,-4293223.94735114,3855501.30147166,37.4311202627189,-122.154884531593,8.15612081624568,15.4416260949873,-19.2823714020734,-8.34392708518888
1676593416999,-2698863.9618019,-4293219.88536459,3855496.02929058,37.4311149003465,-122.154864565661,0.259564493782818,17.2087251111648,-19.8774908895428,-16.2404897584695
1676593417999,-2698860.79110701,-4293215.55856711,3855495.46330017,37.4311401530315,-122.154860254253,-4.33327380847186,17.5902946888519,-17.0747897120477,-20.833320957815
1676593418999,-2698867.50166083,-4293228.69709555,3855503.09277313,37.4311142661261,-122.15484543947,11.9727825187147,18.9015543879682,-19.9479133941747,-4.52727673947224
1676593419999,-2698860.72129314,-4293220.51099826,3855498.02131288,37.4311356970629,-122.154829806398,0.521431520581245,20.285145062484,-17.5693456480599,-15.9786249678857
1676593420999,-2698862.66796819,-4293227.09779831,3855502.14573704,37.4311289935877,-122.154808819584,8.27917775139213,22.1426453559571,-18.313353482531,-8.2208870043716
