utc,X,Y,Z,lat,lon,h,E,N,U
1676592654000,-2698890.93126546,-4293235.45141507,3855472.75065478,37.430797569353,-122.155028939938,7.97335367649794,-0.260205379936137,1.94994998666245,-8.52664662709566
1676592655000,-2698891.47658405,-4293248.38163258,3855477.85949107,37.4307725835898,-122.154956404181,20.0017621507868,6.15973740338751,-0.823116040555047,3.50175912678935
1676592656000,-2698898.29535971,-4293232.13854415,3855486.77728254,37.4308918239978,-122.155119301869,17.3838375909254,-8.25787924227375,12.4109065408616,0.883820140713895
1676592657000,-2698894.92664535,-4293228.62572867,3855474.20630413,37.4308279858188,-122.155108201946,5.95784778986126,-7.27545018506459,5.32574947621783,-10.5421585826981
1676592658000,-2698889.56302763,-4293228.24804468,3855462.99650237,37.4307651651562,-122.155059167548,-3.37620362173766,-2.93555935590569,-1.64645461807327,-19.8762045074314
1676592659000,-2698898.64926204,-4293236.17058727,3855486.51785181,37.4308702422571,-122.155098441533,20.0863938629627,-6.41159559954324,10.01563726443,3.58638275698151
1676592660000,-2698892.77548595,-4293230.12989191,3855474.34472242,37.430828272104,-122.155078580239,6.1440713275224,-4.65372100552359,5.35752136723479,-10.3559326252226
1676592661000,-2698883.85568217,-4293220.46521674,3855442.78376739,37.4306732641736,-122.155051373986,-23.3058713674545,-2.24577048401727,-11.8461101481673,-39.8058827962876
1676592662000,-2698885.87413414,-4293223.73757583,3855465.52904556,37.4308149491479,-122.155051004002,-6.4282446410507,-2.21302605247817,3.87885319657002,-22.9282462062274
1676592663000,-2698894.39109761,-4293236.36139461,3855494.03923443,37.4309355827101,-122.155056562913,22.9865997480229,-2.70503602759305,17.267524275193,6.48657573163795
1676592664000,-2698893.67070591,-4293233.7183246,3855481.99968975,37.4308637956896,-122.155065565389,13.5875700544566,-3.50181766979433,9.30014674295161,-2.912437705287
1676592665000,-2698893.98513331,-4293234.71350614,3855483.65279237,37.4308700929063,-122.155062588788,15.3942598160356,-3.23836796691491,9.99905219548224,-1.10574886615023
1676592666000,-2698892.23750546,-4293232.65183444,3855477.22845558,37.4308387801089,-122.155058269208,9.364910133183,-2.85605288665846,6.52376362599778,-7.1350938520328
1676592667000,-2698892.66126491,-4293228.66256608,3855472.58953593,37.4308228499876,-122.155086311024,4.04253252130002,-5.33794845908129,4.75574204728486,-12.4574714868487
1676592668000,-2698893.19366157,-4293223.57165587,3855477.29174787,37.4308785453213,-122.155122016475,3.70302572287619,-8.49812441330476,10.9371355530874,-12.7969893367361
1676592669000,-2698897.36186067,-4293225.51435693,3855479.55595197,37.430873589546,-122.155150205303,8.14684196468443,-10.993039771499,10.3871250397152,-8.35317597976757
1676592670000,-2698888.33411323,-4293228.75311019,3855477.41748547,37.430869585441,-122.15504437533,5.20909307338297,-1.62634480467115,9.94271425027148,-11.2909149064802
1676592671000,-2698891.99121471,-4293233.17721525,3855485.43313097,37.4308957652691,-122.155052754094,14.6008588615805,-2.36792646842106,12.8483232641234,-1.89915455624099
1676592672000,-2698891.97634524,-4293230.45870243,3855484.99418234,37.4309052720708,-122.155068958877,12.500170936808,-3.80216267143271,13.9034410030062,-3.99984539240579
1676592673000,-2698892.26409455,-4293229.25637515,3855478.40971182,37.4308628969721,-122.155078941197,7.81140937190503,-4.68566733687251,9.20039392741154,-8.68859900340815
1676592674000,-2698892.37040617,-4293233.1300494,3855483.87980471,37.4308837649508,-122.155056664853,13.7852870970964,-2.71405642330673,11.5164546734913,-2.71472390889619
1676592675000,-2698891.00901962,-4293223.82339451,3855481.14023947,37.430911280947,-122.155099605584,5.28811306133866,-6.51460380723019,14.5703270140126,-11.2119069535954
NaN,-2698892.11426645,-4293218.09338721,3855472.85383619,37.430875338101,-122.155144633713,-3.13347539957613,-10.4998961900984,10.5811705406685,-19.6334928335366
1676592677000,-2698890.48291123,-4293237.52941455,3855492.74822858,37.4309323212258,-122.155012155777,21.3354725744575,1.22531237224192,16.9055399914375,4.83544998575322
1676592678000,-2698889.64260872,-4293227.27588097,3855483.10171488,37.4309132904958,-122.155065774619,8.22387526743114,-3.52033068250054,14.7933634743172,-8.27614290999566
1676592679000,-2698887.53624142,-4293232.47707986,3855481.17936359,37.4308815608313,-122.155014350265,9.66194013226777,1.03108335707539,11.2718206415676,-6.83806994024186
1676592680000,-2698886.23591462,-4293232.94549667,3855475.86319175,37.4308451425961,-122.154999095335,6.19611280411482,2.38125156952129,7.22990623393094,-10.3038917488164
1676592681000,-2698891.36713581,-4293237.91495302,3855482.63028434,37.4308555643298,-122.155018295467,15.8186286734417,0.681906112412214,8.38658350654369,-0.681376891309822
1676592682000,-2698892.96594627,-4293229.90950989,3855483.7710362,37.4308961826173,-122.155081727287,11.8057532878593,-4.93225677304288,12.8946385155017,-4.69426169153616
