utc,X,Y,Z,lat,lon,h,E,N,U
1676592404000,-2698896.34459543,-4293248.68327698,3855487.23563211,37.4308240815606,-122.155001155018,27.9607287738472,2.1989632621312,4.89244616076316,11.4607265140126
1676592405000,-2698893.08461733,-4293237.45629698,3855474.01867884,37.430791070325,-122.155037481956,11.0019681984559,-1.01623514483531,1.22865033764164,-5.49803200048675
1676592406000,-2698892.6585159,-4293238.25028513,3855470.32431969,37.4307621984045,-122.155028631685,9.11023265775293,-0.23292296834157,-1.97572595110745,-7.38976765287023
1676592407000,-2698892.00541445,-4293241.88117578,3855477.71181816,37.4308001242316,-122.155000551187,15.7653470719233,2.25240322432801,2.23350845376972,-0.734653716561122
1676592408000,-2698887.82895642,-4293237.73520185,3855475.39360525,37.4308149327734,-122.15498553203,9.80399298854172,3.5817026445127,3.8770462365406,-6.69600919695909
1676592409000,-2698887.69666328,-4293237.71519374,3855477.92248038,37.4308335048461,-122.154984386898,11.2716900333762,3.68305494472402,5.93828595436035,-5.22831380144792
1676592410000,-2698890.80607004,-4293243.01687086,3855479.50613641,37.4308111924007,-122.154982249754,17.1125783743337,3.87221204531811,3.46192169016959,0.61257625852278
1676592411000,-2698892.52898673,-4293244.47320959,3855480.62569809,37.4308074289497,-122.154989972979,19.5002679303288,3.18865231139241,3.04423205841897,3.0002664051419
1676592412000,-2698894.69690275,-4293241.40961254,3855479.03371192,37.4308039239123,-122.155029132089,17.3892581937835,-0.277212441491986,2.65522023175949,0.88925763337714
1676592413000,-2698894.95579557,-4293241.15808338,3855478.64159829,37.4308015300136,-122.15503312101,17.0912455460057,-0.63026081171522,2.38953080736994,0.591245065655214
1676592414000,-2698896.69316018,-4293244.17805281,3855480.47466111,37.4307955798716,-122.155031579987,20.9699131315574,-0.49386945367213,1.7291491939996,4.46991287807372
1676592415000,-2698894.73979657,-4293246.39888386,3855478.7809113,37.4307788580303,-122.154999540906,20.6079402314499,2.34182272602086,-0.126742418675263,4.10793980139249
1676592416000,-2698897.52823151,-4293242.1767369,3855482.97913082,37.4308203438962,-122.155051602131,21.4996057776734,-2.2659743218733,4.47761237584056,4.99960379984083
1676592417000,-2698894.52848927,-4293241.29439192,3855482.65463326,37.4308308561005,-122.155028213983,19.441428842023,-0.195953490359403,5.64431889554146,2.94142633445328
1676592418000,-2698895.33407085,-4293233.77267815,3855469.80135139,37.4307714183197,-122.155081149393,6.91290104482323,-4.88111341949595,-0.952443688471948,-9.58710089175734
1676592419000,-2698896.63264405,-4293237.23355395,3855477.25196484,37.430804895633,-122.155072759833,14.3169011473656,-4.13858073646576,2.76306733861325,-2.18310079269906
1676592420000,-2698895.20817035,-4293234.93041812,3855483.11825862,37.4308616980419,-122.155072983354,15.7320782644674,-4.15836165962704,9.06734063205409,-0.767929553411656
1676592421000,-2698899.68245297,-4293232.67821096,3855481.50181368,37.4308475339213,-122.155129324899,15.1264149602503,-9.1449908162753,7.49532467149457,-1.37359600351971
1676592422000,-2698904.81280481,-4293229.28832034,3855482.0416042,37.4308521598324,-122.155198783183,15.3437499813735,-15.2925441748253,8.00874531006222,-1.15627337137699
1676592423000,-2698900.37888834,-4293232.7101644,3855482.76185945,37.4308543713636,-122.15513579447,16.2080872729421,-9.71759479032716,8.2541870861218,-0.291925477284524
1676592424000,-2698905.00328016,-4293231.62785421,3855486.13524871,37.430870047095,-122.155186536995,19.4852081472054,-14.2086749768952,9.99398567723768,2.98518448726012
1676592425000,-2698901.67896773,-4293232.13051428,3855491.27990804,37.4309142148509,-122.155151715874,21.5451472988352,-11.1267532259667,14.8959917182231,5.04512015918051
1676592426000,-2698898.76560228,-4293229.81959639,3855487.92118708,37.4309093893912,-122.155137744314,16.7188561009243,-9.89016345682212,14.3604202518137,0.218832227425503
1676592427000,-2698905.28591063,-4293236.58731483,3855493.38389645,37.4308980922929,-122.155159418107,27.3445673249662,-11.808469148997,13.106624584144,10.8445429007576
NaN,-2698913.92474506,-4293238.50963088,3855490.2882887,37.4308418523442,-122.155230492878,30.4063681270927,-18.0991235127385,6.86478028266966,13.9063387749533
1676592429000,-2698916.59418181,-4293229.82195467,3855485.85520577,37.4308426331726,-122.15530826821,22.9995329482481,-24.9827831586727,6.9514511873077,6.49948028252626
1676592430000,-2698890.20195143,-4293224.79228908,3855464.02154358,37.4307866591891,-122.155086059405,-4.80640467535704,-5.31567363211778,0.739076120828045,-21.3064069298998
1676592431000,-2698899.7267266,-4293237.25567036,3855481.18763745,37.4308239341919,-122.155102223118,18.0315159428865,-6.74629501007381,4.87608508663391,1.53151051248251
1676592432000,-2698899.42556261,-4293229.59120188,3855484.41713608,37.4308834538643,-122.15514543052,14.7144488934427,-10.5704475200041,11.4819363723364,-1.78557022099353
1676592433000,-2698899.28162963,-4293229.74917414,3855487.1067092,37.4309023844174,-122.155143103813,16.3945548180491,-10.3645175320119,13.582965929091,-0.105468098614713
1676592434000,-2698900.38878187,-4293230.47928617,3855482.73839529,37.4308645178324,-122.155149303888,14.6982267629355,-10.9132706989918,9.38030250825956,-1.80178948053729
1676592435000,-2698898.27306996,-4293233.67281803,3855478.40468867,37.4308248709017,-122.155109862725,13.3169903056696,-7.42244968124087,4.98004368219315,-3.18301595735412
