utc,X,Y,Z,lat,lon,h,E,N,U
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,-2698903.06984811,-4293215.58388058,3855471.42971551,37.4308448523154,-122.155264519257,-1.05605613719672,-21.1106034259024,7.19770734626657,-17.5560951032136
NaN,-2698894.53538463,-4293228.64571941,3855495.82429872,37.4309837068291,-122.155104339148,18.9454405922443,-6.93356517720867,22.6086224590117,2.44539663753519
NaN,-2698902.51915734,-4293229.67083678,3855482.76769393,37.430862266507,-122.155174543272,15.0728769255802,-13.1471367794805,9.13044067834164,-1.42714316209784
NaN,-2698892.25434036,-4293224.23292141,3855460.48939624,37.4307579986386,-122.155109055081,-6.46191703807563,-7.35095118081639,-2.44183150780029,-22.9619217365377
NaN,-2698887.37914829,-4293222.42652128,3855460.90564855,37.4307835613458,-122.155073283863,-9.48370424378663,-4.18494669297597,0.395259044485194,-25.9837056267168
NaN,-2698881.70461189,-4293216.00729729,3855445.15567829,37.4307171731645,-122.155057604471,-25.7703048912808,-2.79720809829122,-6.97285364953395,-42.2703093257639
1676592558999,-2698897.50089023,-4293247.02047185,3855476.91935141,37.4307546094776,-122.155022214252,21.0612654993311,0.335066480425391,-2.81799506765926,4.56126486635574
1676592559999,-2698893.59074866,-4293240.26346202,3855475.94475831,37.4307903608979,-122.155025443265,14.2737589450553,0.0492750412946119,1.14991444162724,-2.22624115891826
1676592560999,-2698893.03011674,-4293240.47566205,3855476.35264051,37.4307939294131,-122.155018804566,14.4273935174569,0.636847678310017,1.54596966955078,-2.07260670138656
1676592561999,-2698897.39072876,-4293241.51836712,3855480.94408293,37.4308092366644,-122.155054245769,19.7619745722041,-2.499955185728,3.24486311136154,3.26197325601264
1676592562999,-2698900.07088798,-4293239.55274739,3855482.2716083,37.4308200366375,-122.155091702355,20.3800935568288,-5.81513416574463,4.44351186194631,3.88008935745856
1676592563999,-2698897.89613091,-4293240.41894552,3855480.63568895,37.4308106544338,-122.155065691214,19.0490036588162,-3.51295955800203,3.40221576289789,2.54900178326754
1676592564999,-2698889.18751317,-4293232.35396923,3855476.2839376,37.4308422927717,-122.155030885744,7.30158201884478,-0.432422715065186,6.91361693944501,-9.19842175454694
1676592565999,-2698904.1317035,-4293232.59895031,3855473.41960145,37.4307771065533,-122.155172360557,12.0410989848897,-12.9539595356236,-0.321121853257861,-4.45891416227883
1676592566999,-2698906.70643457,-4293234.65828091,3855480.06495191,37.4308076008795,-122.155184605748,18.552758785896,-14.0377554070439,3.06332461012634,2.05274262021683
1676592567999,-2698897.98214286,-4293234.4654352,3855481.42841302,37.4308436782526,-122.155102313694,15.5647300966084,-6.75430725266833,7.06739764317646,-0.935277401431384
