utc,X,Y,Z,lat,lon,h,E,N,U
1676591803000,-2698892.49049381,-4293238.82209766,3855483.81607872,37.4308565684906,-122.15502358605,17.6239735437557,0.213651837193074,8.49803369780227,1.12396786147788
1676591804000,-2698889.998342,-4293234.07389495,3855480.56863848,37.4308626116799,-122.155028299416,11.4047904070467,-0.203514538995905,9.16873439639106,-5.09521620554124
1676591805000,-2698887.08773213,-4293226.44489927,3855468.56888071,37.4308206093955,-122.155046332894,-2.24764008913189,-1.79960193480748,4.5070621660544,-18.7476419404964
1676591806000,-2698887.84326284,-4293220.16303035,3855469.4434854,37.4308537901886,-122.15509133425,-5.61994205228984,-5.78252806573863,8.18965301993627,-22.1199499429833
1676591807000,-2698888.06411621,-4293228.33841155,3855465.48688567,37.4307869332939,-122.155044286356,-2.43526554387063,-1.6184698554875,0.769496580305221,-18.9352657945358
1676591808000,-2698892.30133452,-4293231.27989073,3855485.48347252,37.4309040183015,-122.155067129562,13.4869820782915,-3.6402560533069,13.7642922776367,-3.01303385519896
1676591809000,-2698893.32077405,-4293232.76425455,3855485.22335572,37.4308923038577,-122.155067955163,14.7576325759292,-3.71332887107805,12.4641558908321,-1.74238071793979
1676591810000,-2698890.46029585,-4293236.55053998,3855467.00969392,37.4307527703087,-122.155017825627,5.02386501058936,0.723490116512707,-3.02210960933826,-11.4761357474605
1676591811000,-2698894.3789501,-4293238.04691913,3855480.09171774,37.430828011192,-122.1550463113,15.6372596938163,-1.79769561582491,5.32857068329799,-0.862742791533099
1676591812000,-2698890.42122721,-4293231.74121938,3855463.55988407,37.4307504990756,-122.155046371393,-0.322678204625845,-1.80301157570348,-3.27418135322724,-16.8226793015459
1676591813000,-2698889.5839438,-4293225.87934394,3855465.64541367,37.4307950390188,-122.155073611158,-3.34978779871017,-4.21391793461556,1.66911672652343,-19.8497894076182
1676591814000,-2698891.37780852,-4293238.99874088,3855490.89931006,37.4309096718968,-122.155011880516,21.5776979336515,1.24967527304958,14.3917796566785,5.07768152612211
1676591815000,-2698896.07087151,-4293245.78347229,3855486.06034726,37.4308299149554,-122.155015973816,25.1812136219814,0.887390438185051,5.53986994682155,8.68121114849973
1676591816000,-2698895.67937768,-4293240.08600349,3855485.4519938,37.4308531189239,-122.155046489034,20.815686528571,-1.81342718731296,8.11518420631848,4.31568109395827
1676591817000,-2698894.65833781,-4293238.07991071,3855483.59650061,37.4308521200965,-122.155048785384,17.9077338678762,-2.01666985754225,8.00432463858283,1.40772851260681
1676591818000,-2698893.05949131,-4293230.64333983,3855485.93409076,37.4309079839644,-122.155078209404,13.6533422600478,-4.6209000341704,14.2044260847297,-2.84667527461639
1676591819000,-2698890.32678353,-4293230.52861336,3855484.01510608,37.430902750633,-122.155052759662,11.2549415742978,-2.36841785389029,13.623593626744,-5.24507345774446
1676591820000,-2698896.18722471,-4293234.28570611,3855487.68815336,37.4308945304697,-122.155086225245,18.4900204557925,-5.33036343811224,12.7112869638216,1.99000552788061
1676591821000,-2698897.63769271,-4293237.38603048,3855487.24365667,37.4308727483496,-122.155081456699,20.9171493174508,-4.90831635173556,10.293778988837,4.4171390986451
1676591822000,-2698894.06054786,-4293233.80740657,3855473.91625598,37.4308044106824,-122.155068758736,8.89907720033079,-3.78445173904669,2.70924214578486,-7.60092449708057
1676591823000,-2698891.19436304,-4293233.03037279,3855474.59398916,37.4308212161917,-122.155046014835,7.57730178069323,-1.77145423544729,4.57441492628714,-8.92270011051163
1676591824000,-2698893.9762337,-4293232.7749777,3855488.29749626,37.4309123387084,-122.155074160454,16.9103294890374,-4.26254135724569,14.6877489252719,0.410311105289064
1676591825000,-2698898.42765644,-4293231.60866326,3855484.9271956,37.4308806580586,-122.155123753641,15.9590295469388,-8.6518920512583,11.1716410789425,-0.54098612602465
1676591826000,-2698897.73925579,-4293226.23475096,3855487.62761761,37.4309269010662,-122.155149483359,13.6966382889077,-10.9291444166625,16.3039650459953,-2.80339196391015
1676591827000,-2698889.7557779,-4293226.57825574,3855475.5821995,37.4308623941036,-122.155071052115,3.23231016658247,-3.98742542863552,9.14457568286497,-13.2676976526887
1676591828000,-2698902.85907232,-4293240.64644956,3855485.0641882,37.4308268198328,-122.155111795888,23.9910629084334,-7.59356090071578,5.19635656079462,7.49105627091154
1676591829000,-2698901.82959401,-4293233.80527513,3855480.05876193,37.4308257255381,-122.155143085963,15.9144627163187,-10.3629474707878,5.0749015436324,-0.585547717189849
1676591830000,-2698900.83642041,-4293230.40433878,3855487.32700074,37.4308963913582,-122.155154036426,17.6259961565956,-11.3321343859444,12.9178238815813,1.12597298177862
1676591831000,-2698898.97545617,-4293227.19047455,3855484.47526492,37.4308963123356,-122.155155561185,12.9455881165341,-11.4670780215211,12.9090441572126,-3.55443528205104
1676591832000,-2698897.06263601,-4293226.42072589,3855488.53504133,37.4309345033736,-122.155141892871,14.0872465698048,-10.257332479266,17.1477147485491,-2.41278478721707
1676591833000,-2698900.45916446,-4293225.0341662,3855478.04811303,37.4308560000683,-122.155182719924,8.21654427051544,-13.8708150152914,8.43494580724415,-8.28347638703701
