utc,X,Y,Z,lat,lon,h,E,N,U
1676593901999,-2698878.72999118,-4293201.69872406,3855516.40730121,37.431301978621,-122.155115191815,6.66030745021999,-4.97333989713427,0.88551559172584,-9.83969454566728
1676593902999,-2698876.1513989,-4293198.92418979,3855525.73252404,37.4313890783873,-122.155107210257,9.37324816919863,-4.26691713398234,10.5523621945463,-7.12676200979478
1676593903999,-2698870.76820842,-4293204.38358499,3855511.26113465,37.4312759163285,-122.155022888414,1.97257874906063,3.19610823000877,-2.00702972302908,-14.527422366327
1676593904999,-2698869.07152361,-4293210.67752243,3855510.74290895,37.4312479723154,-122.154968811718,5.17183063551784,7.98225150129213,-5.10841708745488,-11.3281764039709
1676593905999,-2698869.21885328,-4293214.19062617,3855504.84331334,37.4311890441025,-122.154949095878,4.0100613553077,9.72723791957827,-11.6486098388102,-12.4899567200837
1676593906999,-2698858.40976924,-4293215.4814248,3855496.19139665,37.4311526607995,-122.154837939338,-4.94899133127183,19.5653050530752,-15.6866008580019,-21.4490406483096
1676593907999,-2698859.48118069,-4293217.65055209,3855489.57432371,37.4310921369265,-122.154835144533,-7.0598316071555,19.8126728704715,-22.4038744326636,-23.5599018071611
1676593908999,-2698864.84067557,-4293220.60744786,3855491.5579796,37.4310769993791,-122.154868630509,-1.60125617496669,16.8489627661044,-24.083951634548,-18.1013240080517
