utc,X,Y,Z
432747128999936,-369774.588855813,-288579.722492253,-114644.617154498
432748128999936,-5696823.07286398,-2998971.46103798,1034304.9882046
432749128999936,-2358908.95259734,-2186896.06757401,939029.362876997
432750128999936,-1734413.27216567,-1598522.00287556,-821279.787792168
432751128999936,-1734509.20221841,-1597798.96145624,-822247.183026529
432752128879872,NaN,NaN,NaN
432753128879872,NaN,NaN,NaN
432754128879872,NaN,NaN,NaN
432754999879936,NaN,NaN,NaN
432755999879936,NaN,NaN,NaN
432756999879936,NaN,NaN,NaN
432757999879936,NaN,NaN,NaN
432758999879936,NaN,NaN,NaN
432759999879936,NaN,NaN,NaN
432760999869952,NaN,NaN,NaN
432761999869952,NaN,NaN,NaN
432762999869952,NaN,NaN,NaN
432763999869952,NaN,NaN,NaN
432764999869952,NaN,NaN,NaN
432765999869952,NaN,NaN,NaN
432766999869952,NaN,NaN,NaN
432767999869952,NaN,NaN,NaN
432768999869952,NaN,NaN,NaN
432769999869952,NaN,NaN,NaN
432770999869952,NaN,NaN,NaN
432771999869952,NaN,NaN,NaN
432772999869952,NaN,NaN,NaN
432773999869952,NaN,NaN,NaN
432774999869952,NaN,NaN,NaN
