utc,X,Y,Z
433492000150016,-2490527.64232366,-4116375.61181867,3738254.69660157
433493000150016,-2490522.83886121,-4116330.89009058,3738219.53083056
433494000150016,-2490524.98827312,-4116288.49220883,3738202.2036363
433495000150016,-2490523.85973113,-4116244.16284487,3738181.27401574
433496000150016,-2490526.13284642,-4116195.72700791,3738147.31315017
433497000150016,-2490532.57317485,-4116158.07201092,3738137.35393787
433498000150016,-2490531.52564206,-4116113.46686359,3738114.8858606
433499000150016,-2490527.7774902,-4116069.91867294,3738090.54864353
433500000150016,-2490526.12315364,-4116019.73701518,3738066.80825962
433501000150016,-2490529.07243491,-4115975.3967395,3738045.51840361
433502000150016,-2490529.68717375,-4115934.29199808,3738022.99521424
433503000150016,-2490530.10086862,-4115893.44344811,3738003.56988913
433504000150016,-2490533.10494128,-4115847.09758043,3737976.65161647
433505000150016,-2490533.26011799,-4115808.32982188,3737951.2328741
433506000140032,-2490525.78115535,-4115765.05003238,3737921.96802671
433507000140032,-2490524.17009028,-4115724.54131822,3737893.46455945
433508000140032,-2490524.39874202,-4115681.16723479,3737870.76467183
433509000140032,-2490520.86853837,-4115632.23948779,3737844.93196296
433510000140032,-2490527.6161153,-4115587.1277862,3737826.24059326
433511000140032,-2490531.05444237,-4115548.31143978,3737803.46379224
433512000140032,-2490531.10489131,-4115504.3047257,3737778.46618739
433513000140032,-2490532.1939605,-4115463.85061106,3737761.1876915
433514000140032,-2490528.15466541,-4115416.87150225,3737736.00773163
433515000140032,-2490530.72682463,-4115364.32908608,3737713.48453591
433516000140032,-2490531.93783766,-4115324.17680343,3737690.90881686
433517000140032,-2490538.73881466,-4115285.14216625,3737676.65233344
433518000140032,-2490535.26218601,-4115239.35345329,3737653.25767481
433519000140032,-2490532.96993483,-4115190.60268484,3737632.16407313
433520000140032,-2490537.66436821,-4115144.33154829,3737608.24290709
433521000140032,-2490536.86095618,-4115099.71209911,3737583.84024097
433522000140032,-2490536.98751761,-4115054.29304004,3737561.57661743
