utc,X,Y,Z
432341675000064,-6.95853159998827e+22,-5.37825668095857e+34,-7.05678865832107e+53
432340978329856,-6.95853159998827e+22,-5.37825668095857e+34,-7.05678865832107e+53
432341947160064,-6.95853159998827e+22,-5.37825668095857e+34,-7.05678865832107e+53
432342958189824,NaN,NaN,NaN
432343933720064,NaN,NaN,NaN
432344924499968,NaN,NaN,NaN
432345938520064,NaN,NaN,NaN
432346934899968,NaN,NaN,NaN
432348418409984,NaN,NaN,NaN
432349418409984,NaN,NaN,NaN
432350418409984,NaN,NaN,NaN
432351000410112,NaN,NaN,NaN
432352000410112,NaN,NaN,NaN
432353000410112,NaN,NaN,NaN
432354000410112,NaN,NaN,NaN
432355000410112,NaN,NaN,NaN
432356000410112,NaN,NaN,NaN
432357000410112,NaN,NaN,NaN
432358000410112,NaN,NaN,NaN
432359000410112,NaN,NaN,NaN
432360000400128,NaN,NaN,NaN
432361000400128,NaN,NaN,NaN
432362000400128,NaN,NaN,NaN
