PRN,Toc,af0,af1,af2,IODE,Crs,Delta_n,M0,Cuc,e,Cus,Asqrt,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_DOT,IDOT,codeL2,GPS_Week,L2Pdata,accuracy,health,TGD,IODC,ttx,Fit_interval
11,432018,-0.00010619033128,-1.03455022327e-11,0,172,0.40625,4.64055044041e-09,2.99161752515,-3.72529029846e-09,0.000761606264859,5.90458512306e-07,5153.70426941,432000,-1.86264514923e-08,-2.10329906356,-5.40167093277e-08,0.964715825338,367.90625,-2.69562398038,-8.40642158977e-09,-1.4643467102e-11,1,2249,0,2,0,-8.84756445885e-09,940,426853,4
12,432018,-0.000341216567904,-4.54747350886e-12,0,31,35.0625,4.47161483213e-09,0.115842516917,1.62422657013e-06,0.00891616509762,9.34675335884e-06,5153.65494728,432000,-6.89178705216e-08,2.10478992191,2.04890966415e-08,0.966093215374,206.125,1.33526740402,-7.94925969e-09,-5.36093759028e-10,1,2249,0,2.82842707634,0,-1.25728547573e-08,31,424851,4
13,432018,0.000477259978652,6.13908923697e-12,0,11,-20.6875,4.11124267833e-09,-3.0058932386,-1.06915831566e-06,0.00676533696242,1.04922801256e-05,5153.66643715,432000,-7.45058059692e-09,0.0771480323595,0,0.969936960945,182.1875,0.934349451062,-7.52888503685e-09,6.13954145083e-10,1,2249,0,2,0,-1.11758708954e-08,11,424852,4
14,432018,-2.54060141742e-05,9.09494701773e-12,0,82,18.9375,4.81091467962e-09,0.168969353955,9.81613993645e-07,0.00266961019952,9.01892781258e-06,5153.66704559,432000,1.86264514923e-08,2.06768580924,5.96046447754e-08,0.949427945199,200.09375,-3.07891229879,-8.06855037322e-09,-5.18593030053e-10,1,2249,0,2,0,-7.91624188423e-09,82,424853,4
15,432018,1.40904448926e-05,3.29691829393e-12,0,20,-63.5625,4.80591447134e-09,2.76588698483,-3.27825546265e-06,0.0147329979809,1.11255794764e-05,5153.67987823,432000,8.75443220139e-08,-0.197162357152,-7.63684511185e-08,0.932239261953,147.875,1.1789863555,-7.74925135885e-09,4.86448833975e-10,1,2249,0,2,0,-1.07102096081e-08,20,424854,4
17,432018,0.000700496602804,2.38742359215e-12,0,88,125,3.94516433193e-09,-2.58512330444,6.60121440887e-06,0.0136548551964,7.83428549767e-06,5153.72581482,432000,1.11758708954e-07,-3.13971735939,1.62050127983e-07,0.975906247487,235.125,-1.41920192652,-7.57174396496e-09,8.71464871438e-11,1,2249,0,2,0,-1.11758708954e-08,88,424855,4
18,432018,-0.000143683049828,-1.5916157281e-11,0,152,13.46875,4.56483300076e-09,1.63483390823,8.53091478348e-07,0.00297200540081,4.28408384323e-08,5153.69348717,432000,9.31322574616e-09,-2.13613171876,5.02914190292e-08,0.973249648234,386.375,-3.11240742913,-8.47285292833e-09,-5.00020827875e-12,1,2249,0,2,0,-8.38190317154e-09,408,424818,4
19,432018,0.000278678257018,5.11590769747e-12,0,43,119.8125,4.10302805045e-09,-0.442851823836,6.36093318462e-06,0.00910566118546,7.47106969357e-06,5153.61047173,432000,-9.31322574615e-08,-3.09512968782,-8.56816768646e-08,0.974913264045,245.8125,2.24130775471,-7.98461830569e-09,9.75040614355e-11,1,2249,0,2,0,-1.53668224812e-08,43,424856,4
20,432018,0.000450267922133,-2.38742359215e-12,0,11,-130.09375,4.74091176372e-09,2.39714625003,-6.81728124619e-06,0.00445366033819,5.09433448315e-06,5153.75286293,432000,-7.82310962677e-08,-1.2726762726,1.67638063431e-08,0.946813621354,275.8125,-2.91393459728,-8.28391648694e-09,-2.68582616115e-10,1,2249,0,2,0,-8.38190317154e-09,11,429792,4
21,432018,0.000154042616486,2.27373675443e-13,0,100,61.75,4.51447376024e-09,-2.60130716192,3.55951488018e-06,0.0248600102495,3.57627868652e-07,5153.65589714,432000,-4.65661287308e-08,-2.23947307696,4.19095158577e-07,0.961433612095,372.75,-0.814371291067,-8.03426323074e-09,1.42863093678e-10,1,2249,0,2,0,-1.02445483208e-08,100,424827,4
22,432018,0.00042850477621,7.61701812735e-12,0,50,-45.84375,4.13874382386e-09,-2.79944985267,-2.34320759773e-06,0.0139413612196,1.06710940599e-05,5153.59768677,432000,1.99303030968e-07,0.0228668783487,-3.72529029846e-08,0.962764520835,172.34375,-1.82730857846,-7.39816530614e-09,5.93596154234e-10,1,2249,0,2,63,-7.91624188423e-09,50,424818,4
23,432018,6.47502020001e-06,1.70530256582e-12,0,205,-158.75,4.19946063868e-09,0.606246867427,-8.2291662693e-06,0.00300443463493,5.96977770328e-06,5153.65299797,432000,6.33299350738e-08,-1.13606912426,3.72529029846e-08,0.972249729098,269.03125,-3.09960408421,-8.05319259065e-09,-2.40367155114e-10,1,2249,0,2,0,-8.38190317154e-09,717,424818,4
24,432018,-7.67707824707e-05,-1.5916157281e-11,0,28,14.6875,5.49237163647e-09,1.7917373611,6.44475221634e-07,0.013726998237,6.29387795925e-06,5153.65073395,432000,-3.05473804474e-07,0.900926422105,-1.11758708954e-07,0.933949448298,245,0.885503261542,-8.41535053313e-09,2.14294640518e-10,1,2249,0,2,0,2.32830643654e-09,28,424857,4
25,432018,0.000420714262873,3.18323145621e-12,0,63,29.34375,4.81162899509e-09,0.0230712172831,1.45845115185e-06,0.0111548731802,9.14558768272e-06,5153.77248001,432000,-4.09781932831e-08,2.02361716053,9.87201929092e-08,0.953678917423,204.78125,1.03051108236,-8.15176812529e-09,-5.68952270574e-10,1,2249,0,2,0,5.58793544769e-09,63,430669,4
26,432018,0.000241552945226,3.41060513165e-13,0,94,15.40625,5.2441470112e-09,-0.75989990943,8.64267349243e-07,0.00786203844473,8.65198671818e-06,5153.63588142,432000,1.210719347e-07,1.96978500973,-7.45058059692e-09,0.934441990871,195.53125,0.448822513316,-8.28855953749e-09,-5.57166065346e-10,1,2249,0,2.8,0,6.98491930962e-09,94,424818,4
27,432018,0.000100680626929,-8.98126018001e-12,0,99,139.1875,4.0858844792e-09,-2.5335271932,6.97933137417e-06,0.011340609286,9.01520252228e-06,5153.67171097,432000,1.06170773506e-07,3.07851998513,-2.14204192162e-07,0.969252332839,208.5,0.698407771807,-7.76139472182e-09,1.08218793461e-10,1,2249,0,2.8,0,1.86264514923e-09,99,424818,4
28,432018,1.52927823365e-05,1.48929757415e-11,0,212,13.78125,4.78127058768e-09,-0.669078539155,7.65547156334e-07,0.00102304841857,6.37210905552e-06,5153.61317444,432000,-1.49011611938e-08,0.951418978168,9.31322574616e-09,0.961506655594,256.53125,1.68106289049,-7.99390440678e-09,2.46438836595e-10,1,2249,0,2,0,-1.39698386192e-09,212,424818,4
29,432018,-0.000586501788348,-2.04636307899e-12,0,50,143.375,4.0158815633e-09,-2.50536609039,7.47106969357e-06,0.00219409936108,7.21029937267e-06,5153.58754158,432000,1.86264514923e-09,-3.12587734243,-1.86264514923e-09,0.978113976659,253.09375,2.39416986128,-7.83425489959e-09,1.07861635727e-10,1,2249,0,2,0,-1.02445483208e-08,50,427446,4
30,432018,-0.000530051067471,1.25055521494e-12,0,49,16.28125,5.50058626435e-09,0.771390172731,9.4436109066e-07,0.00612856785301,5.75929880142e-06,5153.62780189,432000,-2.04890966415e-08,0.997523935699,8.00937414169e-08,0.935438815936,254.90625,-2.65261300974,-8.49392523465e-09,9.14323799542e-11,1,2249,0,2,0,3.72529029846e-09,49,424858,4
31,432018,-0.000209435820579,-1.0231815395e-12,0,64,14.0625,5.00556564476e-09,0.324164567624,8.69855284691e-07,0.0107794021023,6.11878931522e-06,5153.64510918,432000,7.82310962677e-08,1.00947732814,1.95577740669e-07,0.954411758921,257.84375,0.50202433222,-8.22569977627e-09,1.65721188667e-10,1,2249,0,2,0,-1.35041773319e-08,64,424818,4
32,432018,-0.000398349948227,-1.15960574476e-11,0,89,-54.40625,4.25160566787e-09,-1.8602002902,-2.81259417534e-06,0.00663331872784,1.07232481241e-05,5153.71030235,432000,1.28522515297e-07,-0.0687212921405,-8.19563865662e-08,0.959727167894,172.90625,-2.25540020256,-7.59245911354e-09,5.41451125041e-10,1,2249,0,2,0,4.65661287308e-10,89,424818,4
7,439202,0.000239613465965,-7.04858393874e-12,0,13,16.6875,5.10449833713e-09,1.96905172204,6.63101673126e-07,0.0167403834639,6.32368028164e-06,5153.58078957,439184,-3.20374965668e-07,0.989851701331,-3.29688191414e-07,0.950314758824,254.0625,-2.22469115289,-8.14676791701e-09,2.5108188714e-10,1,2249,0,2,0,-1.11758708954e-08,13,432018,4
21,439202,0.000154042150825,2.27373675443e-13,0,12,49.75,4.83663003648e-09,-1.55353619463,2.75485217571e-06,0.0248608625261,1.56089663506e-06,5153.6515522,439184,-6.22123479843e-07,-2.23953418305,-5.02914190292e-08,0.961432018977,359.4375,-0.814281745852,-8.70714840197e-09,2.78940190407e-10,1,2249,0,2,0,-1.02445483208e-08,12,432018,4
26,439202,0.000241554807872,3.41060513165e-13,0,2,19.4375,5.17592988397e-09,0.288005934523,1.05611979961e-06,0.00786321226042,8.40239226818e-06,5153.63815308,439184,7.82310962677e-08,1.969725507,6.70552253723e-08,0.934437935662,203,0.44879132244,-8.28570227562e-09,-5.78238371663e-10,1,2249,0,2,0,6.98491930962e-09,2,435828,4
1,439218,0.000211713835597,-4.2064129957e-12,0,185,35.28125,4.06052628008e-09,2.56285762691,1.54413282871e-06,0.0123628481524,3.11061739922e-07,5153.65308952,439200,-5.77419996262e-08,-2.13863566104,-1.32247805595e-07,0.98938006532,388.34375,0.938326104203,-8.02319134098e-09,8.07176479283e-11,1,2249,0,2,0,4.65661287308e-09,185,432018,4
2,439218,-0.000620334874839,2.6147972676e-12,0,16,30.34375,4.60054877418e-09,1.56838094079,1.15483999252e-06,0.0200136286439,5.21540641785e-07,5153.68476677,439200,3.52039933205e-07,-2.23545974554,-4.1164457798e-07,0.967104119563,369.3125,-1.32632358224,-8.27713048999e-09,9.32181686252e-11,1,2249,0,2,0,-1.76951289177e-08,16,434989,4
3,439218,-0.00036218110472,4.77484718431e-12,0,179,-148.625,4.01802450971e-09,1.41452206329,-7.77281820774e-06,0.00446774205193,5.80959022045e-06,5153.72790718,439200,-8.38190317154e-08,-1.10673991941,-7.45058059692e-09,0.977391220519,277.03125,1.01546349091,-7.96354599937e-09,-2.27152318949e-10,1,2249,0,2,0,1.86264514923e-09,179,435612,4
4,439218,-2.58763320744e-05,8.18545231596e-12,0,56,-50.0625,4.22089010273e-09,-1.9431087834,-2.70642340183e-06,0.00232226122171,1.08480453491e-05,5153.7109623,439200,1.86264514923e-09,-0.0256499059073,-1.86264514923e-09,0.962836803618,172.4375,-3.03796280501,-7.63853246125e-09,4.84663045304e-10,1,2249,0,2,0,-4.65661287308e-09,568,432018,4
5,439218,-0.000116195529699,-1.47792889038e-12,0,51,-132.09375,4.38375402952e-09,-1.14003606363,-6.87688589096e-06,0.00576938153245,5.8226287365e-06,5153.61740494,439200,2.60770320892e-08,-1.15201232733,1.58324837685e-07,0.964396566874,267.375,1.13230884402,-8.13319592311e-09,-2.54296306748e-10,1,2249,0,2,0,-1.11758708954e-08,51,436357,4
6,439218,0.000573235098273,4.32009983342e-12,0,85,27.6875,4.15338729097e-09,2.80154840426,1.61863863468e-06,0.00290508870967,9.98377799988e-07,5153.61423302,439200,8.56816768646e-08,-2.14694212014,1.02445483208e-07,0.988633934675,375.375,-0.833585075719,-8.15105380982e-09,9.4646799562e-11,1,2249,0,2,0,3.72529029846e-09,85,432049,4
8,439218,-0.000108857639134,-1.81898940355e-12,0,10,134.90625,4.32268005698e-09,-1.48973700301,6.72973692417e-06,0.00833399465773,8.70600342751e-06,5153.66437912,439200,3.72529029846e-08,3.05597809695,-1.37835741043e-07,0.96038897009,209.96875,0.215380207656,-7.93818780024e-09,1.23933733766e-10,1,2249,0,2,0,5.12227416039e-09,266,432018,4
9,439218,-0.000216824468225,7.04858393874e-12,0,82,-53.3125,4.40625496678e-09,-1.16362529874,-2.80700623989e-06,0.00248528202064,1.10082328319e-05,5153.6742382,439200,9.31322574616e-09,-0.0815184152721,5.58793544769e-09,0.956053550919,166.40625,1.97193143678,-7.80353933445e-09,4.34303804782e-10,1,2249,0,2,0,1.39698386192e-09,82,432018,4
10,439218,-2.50246375799e-05,-1.5916157281e-12,0,45,-146.1875,4.09088468748e-09,0.471554968511,-7.46734440327e-06,0.00846576550975,6.38701021671e-06,5153.69201469,439200,-3.72529029846e-08,-1.10941231232,1.22934579849e-07,0.977144610567,263.90625,-2.4417042858,-8.07426489697e-09,-2.79654505875e-10,1,2249,0,2,0,2.32830643654e-09,45,432018,4
11,439218,-0.000106264371425,-1.03455022327e-11,0,173,18.46875,4.64305054455e-09,-2.24012297539,1.12317502499e-06,0.000759264105,7.04079866409e-07,5153.70905113,439200,7.63684511185e-08,-2.10336002774,-6.33299350738e-08,0.964715725859,365.90625,-2.69690692735,-8.45035199108e-09,4.17874549009e-11,1,2249,0,2,0,-8.84756445885e-09,941,432050,4
12,439218,-0.000341249629855,-4.54747350886e-12,0,54,22.8125,4.35303846438e-09,1.16588908108,1.10641121864e-06,0.0089172833832,9.38400626183e-06,5153.65813255,439200,-1.210719347e-07,2.10473256967,-4.28408384323e-08,0.966089443972,202.0625,1.3354120164,-7.91318675885e-09,-5.13949979508e-10,1,2249,0,4,0,-1.25728547573e-08,54,432051,4
13,439218,0.000477304216474,6.13908923697e-12,0,12,-20.625,4.09052752975e-09,-1.9556284568,-1.08033418655e-06,0.00676457188092,1.0821968317e-05,5153.66822624,439200,5.77419996262e-08,0.0770943549693,-1.26659870148e-07,0.969941042486,175.5,0.934266074972,-7.5481715545e-09,5.05378193887e-10,1,2249,0,2,0,-1.11758708954e-08,12,432018,4
14,439218,-2.5340821594e-05,9.09494701773e-12,0,83,11.5625,4.82020078071e-09,1.21933886021,6.03497028351e-07,0.00266863196157,9.2051923275e-06,5153.66503906,439200,-5.77419996262e-08,2.06762807079,7.82310962677e-08,0.94942422061,195.875,-3.07909385717,-8.03033449567e-09,-5.62523431359e-10,1,2249,0,2,0,-7.91624188423e-09,83,432020,4
15,439218,1.41141936183e-05,3.29691829393e-12,0,21,-55.21875,4.75626954629e-09,-2.46714187841,-2.9169023037e-06,0.0147321979748,1.11218541861e-05,5153.68124771,439200,9.12696123123e-08,-0.197218081165,-9.49949026108e-08,0.932242743698,146.15625,1.17900790136,-7.74960851659e-09,4.7323399781e-10,1,2249,0,2,0,-1.07102096081e-08,21,436332,4
16,439218,-0.000519729219377,1.70530256582e-12,0,28,34.09375,4.39018286874e-09,-0.683459810925,2.00793147087e-06,0.0133959298255,9.52184200287e-06,5153.78610802,439200,7.82310962677e-08,2.12308967534,1.65775418282e-07,0.965849156751,197.46875,0.763380026231,-7.94390232399e-09,-5.47879964257e-10,1,2249,0,2,63,-1.02445483208e-08,28,432018,4
17,439218,0.000700514297932,2.38742359215e-12,0,90,127.90625,4.04445418204e-09,-1.53507203115,6.92717730999e-06,0.0136552283075,8.62777233124e-06,5153.72336578,439200,-1.41561031342e-07,-3.13977215152,3.40864062309e-07,0.975905631598,225.09375,-1.41910786966,-7.82461164077e-09,4.42875590403e-11,1,2249,0,2.82842707634,0,-1.11758708954e-08,90,432052,4
18,439218,-0.000143797602504,-1.5916157281e-11,0,153,14.1875,4.53983195937e-09,2.68494035548,7.95349478722e-07,0.0029721846804,3.05473804474e-07,5153.6935749,439200,-1.26659870148e-07,-2.13619304867,-2.04890966415e-08,0.973250243642,382.625,-3.1123447782,-8.37999191744e-09,9.17895376884e-11,1,2249,0,2,0,-8.38190317154e-09,409,435342,4
19,439218,0.00027871504426,5.11590769747e-12,0,52,115.90625,4.12588614543e-09,0.607434015208,5.96791505814e-06,0.0091063658474,7.95908272266e-06,5153.61171722,439200,-3.35276126862e-08,-3.09518717026,-1.35973095894e-07,0.974913871156,235.15625,2.24123723767,-7.9764036778e-09,7.85747015231e-11,1,2249,0,2,0,-1.53668224812e-08,52,432053,4
20,439218,0.000450251158327,-2.38742359215e-12,0,12,-126.25,4.76626996285e-09,-2.83597491164,-6.60493969917e-06,0.00445119442884,3.88734042644e-06,5153.75750351,439200,-1.09896063805e-07,-1.2727360606,-5.77419996262e-08,0.946811571805,293.46875,-2.91386566165,-8.32248952224e-09,-2.5108188714e-10,1,2249,0,2,0,-8.38190317154e-09,12,432769,4
22,439218,0.000428560189903,7.61701812735e-12,0,51,-34.5625,4.26517766177e-09,-1.7493153013,-1.73039734364e-06,0.0139423040673,1.05686485767e-05,5153.59474945,439200,3.53902578354e-07,0.0228140611544,1.78813934326e-07,0.962768137169,174.96875,-1.8272178278,-7.5460286081e-09,4.89663253583e-10,1,2249,0,2,63,-7.91624188423e-09,51,432018,4
23,439218,6.4866617322e-06,1.70530256582e-12,0,206,-148.53125,4.17017370447e-09,1.65592738754,-7.60145485401e-06,0.00300528074149,6.44661486149e-06,5153.65628052,439200,1.67638063431e-08,-1.13612686418,5.40167093277e-08,0.972247932635,261.375,-3.09909469028,-8.0317631266e-09,-2.621537769e-10,1,2249,0,2,0,-8.38190317154e-09,718,432066,4
24,439218,-7.68853351474e-05,-1.5916157281e-11,0,66,16.34375,5.33593654889e-09,2.84190841959,7.48783349991e-07,0.0137265308294,5.95673918724e-06,5153.65187836,439200,-7.45058059692e-09,0.900866983743,-1.65775418282e-07,0.933952305377,249.375,0.885533213327,-8.13819613139e-09,2.26795161215e-10,1,2249,0,2,0,2.32830643654e-09,66,432054,4
25,439218,0.000420737545937,3.18323145621e-12,0,65,23.625,4.73698302864e-09,1.07315404133,1.14366412163e-06,0.0111548688728,8.98912549019e-06,5153.77293014,439200,-1.13621354103e-07,2.02355860138,6.70552253723e-08,0.953674691053,203.5,1.03055090885,-8.13069581897e-09,-5.84310053145e-10,1,2249,0,2,0,5.58793544769e-09,65,432055,4
26,439218,0.000241555273533,3.41060513165e-13,0,95,19.4375,5.17557272623e-09,0.290339082588,1.05798244476e-06,0.00786321039777,8.40239226818e-06,5153.63816452,439200,7.82310962677e-08,1.96972534754,6.89178705216e-08,0.93443791957,203,0.448791837387,-8.28570227562e-09,-5.78238371663e-10,1,2249,0,2.8,0,6.98491930962e-09,95,432018,4
27,439218,0.00010061590001,-8.98126018001e-12,0,100,146.40625,4.1548159219e-09,-1.48353820218,7.47293233872e-06,0.0113417583052,8.13789665699e-06,5153.6671257,439200,2.06753611565e-07,3.07846401534,-1.17346644402e-07,0.969253282273,224.9375,0.698599602792,-7.7978248107e-09,1.21433629627e-10,1,2249,0,2.8,0,1.86264514923e-09,100,432018,4
28,439218,1.54003500938e-05,1.48929757415e-11,0,213,13.875,4.82591530446e-09,0.381084890218,7.5064599514e-07,0.00102246599272,6.26407563686e-06,5153.61206627,439200,0,0.951361751739,-6.70552253723e-08,0.961508228231,260.6875,1.6811195025,-7.99747598412e-09,1.82864759908e-10,1,2249,0,2,0,-1.39698386192e-09,213,432018,4
29,439218,-0.000586516223848,-2.04636307899e-12,0,55,127.34375,4.04338270883e-09,-1.45614870235,6.56768679619e-06,0.00219461962115,7.6200813055e-06,5153.58331299,439200,3.72529029846e-09,-3.12593364284,1.49011611938e-08,0.978114803208,246.65625,2.39518325974,-7.81782564382e-09,1.01075638777e-10,1,2249,0,2,0,-1.02445483208e-08,55,434089,4
30,439218,-0.000530041754246,1.25055521494e-12,0,50,16.78125,5.49951479115e-09,1.82157146726,9.05245542526e-07,0.00612872221973,5.97536563873e-06,5153.62826729,439200,-1.32247805595e-07,0.997462494602,9.49949026108e-08,0.935439693687,252.75,-2.65257829177,-8.45249493749e-09,1.56435087578e-10,1,2249,0,2,0,3.72529029846e-09,50,435948,4
31,439218,-0.00020944327116,-1.0231815395e-12,0,95,14.125,5.0080657489e-09,1.37436592754,8.81031155586e-07,0.0107794093201,6.29387795925e-06,5153.64512634,439200,-1.04308128357e-07,1.00941925468,8.00937414169e-08,0.954412418697,257.8125,0.502024282481,-8.15962559544e-09,8.9289433549e-12,1,2249,0,2,0,-1.35041773319e-08,95,432018,4
32,439218,-0.000398433301598,-1.15960574476e-11,0,91,-47.15625,4.43518474325e-09,-0.810217516583,-2.4139881134e-06,0.00663310813252,1.09765678644e-05,5153.70806885,439200,2.23517417908e-08,-0.0687760828113,1.99303030968e-07,0.959729548062,168.5625,-2.255225457,-7.87139930395e-09,4.42518432669e-10,1,2249,0,2,0,4.65661287308e-10,91,432056,4
23,440098,6.48899003863e-06,1.70530256582e-12,0,207,-148.03125,4.1798169633e-09,1.78436060546,-7.58469104767e-06,0.00300530169625,6.37210905552e-06,5153.65585899,440080,1.11758708954e-08,-1.13613395201,6.33299350738e-08,0.972247711734,263.1875,-3.09917136913,-8.03033449567e-09,-2.56796410887e-10,1,2249,0,2,0,-8.38190317154e-09,719,437898,4
16,446386,-0.000519716646522,1.70530256582e-12,0,60,32.53125,4.34553815196e-09,0.355485051219,1.81794166565e-06,0.0133993078489,9.37469303608e-06,5153.55164337,446368,-6.14672899246e-08,2.12303276929,1.76951289177e-07,0.965845228816,202.9375,0.770144879808,-7.93497338063e-09,-5.92167523297e-10,1,2249,0,2.8,0,-1.02445483208e-08,60,444576,4
1,446402,0.000211684033275,-4.2064129957e-12,0,2,22.15625,4.2080324243e-09,-2.67248682353,1.05611979961e-06,0.0123647907749,-2.421438694e-08,5153.64953995,446384,1.17346644402e-07,-2.13869418508,-1.50874257088e-07,0.989380682671,395.71875,0.938343255454,-8.10676625078e-09,1.89293599124e-10,1,2249,0,2,0,4.65661287308e-09,2,443748,4
3,446402,-0.000362157355994,4.54747350886e-12,0,6,-158.34375,4.02338187572e-09,2.46236888435,-8.26269388199e-06,0.00446865591221,6.02938234806e-06,5153.72699928,446384,-1.11758708954e-08,-1.10679693956,-6.51925802231e-08,0.977390029704,269.5,1.01542648347,-7.88211403597e-09,-2.12508851847e-10,1,2249,0,2,0,1.86264514923e-09,6,445488,4
6,446402,0.000573265831918,4.32009983342e-12,0,1,38.8125,4.2216044182e-09,-2.43371968039,2.0656734705e-06,0.00290652189869,8.92207026482e-07,5153.61160088,446384,-2.23517417908e-08,-2.14700066173,1.15483999252e-07,0.988634771464,377.9375,-0.833619941445,-8.14962517889e-09,1.25719522437e-10,1,2249,0,2,0,3.72529029846e-09,1,445698,4
11,446402,-0.000106337945908,-1.03455022327e-11,0,174,28.96875,4.7312685049e-09,-1.19453735316,1.54413282871e-06,0.000759210204706,4.93600964546e-07,5153.70589066,446384,2.60770320892e-08,-2.1034210797,3.53902578354e-08,0.964716445615,373.3125,-2.69466497175,-8.43249410437e-09,1.23933733766e-10,1,2249,0,2,0,-8.84756445885e-09,942,439252,4
26,446402,0.000241556670517,3.41060513165e-13,0,5,18.125,5.18235872318e-09,1.338241989,1.01141631603e-06,0.00786300131585,8.38004052639e-06,5153.63757706,446384,-5.58793544769e-09,1.9696662632,7.82310962677e-08,0.934433624443,204.90625,0.448762643394,-8.25141513313e-09,-6.18597195628e-10,1,2249,0,2,0,6.98491930962e-09,5,442267,4
27,446402,0.000100549776107,-8.98126018001e-12,0,6,135.4375,4.15445876417e-09,-0.435532114689,7.15814530849e-06,0.0113426622702,7.85104930401e-06,5153.6709156,446384,1.13621354103e-07,3.07840759059,1.54599547386e-07,0.969252748307,235.1875,0.698440269069,-8.04569227823e-09,3.6430088888e-11,1,2249,0,2,0,1.86264514923e-09,6,441348,4
31,446402,-0.00020944699645,-1.0231815395e-12,0,1,12.59375,4.99163649312e-09,2.42221468111,5.38304448128e-07,0.0107792655472,6.22868537903e-06,5153.64556694,446384,-1.41561031342e-07,1.0093604366,-8.56816768646e-08,0.954413177951,259.09375,0.502043990913,-8.03212028434e-09,8.28605943335e-11,1,2249,0,2,0,-1.35041773319e-08,1,441499,4
