utc,X,Y,Z
432674217999872,4.38525811096598e+75,-2.65891267855357e+63,5.03840767455052e+49
432674251160064,4.38525811096598e+75,-2.65891267855357e+63,5.03840767455052e+49
432675237299968,NaN,NaN,NaN
432676270259968,NaN,NaN,NaN
432677264950016,NaN,NaN,NaN
432678254060032,NaN,NaN,NaN
432679736549888,NaN,NaN,NaN
432680736549888,NaN,NaN,NaN
432681736549888,NaN,NaN,NaN
432682999549952,NaN,NaN,NaN
432683999549952,NaN,NaN,NaN
432684999549952,NaN,NaN,NaN
432685999549952,NaN,NaN,NaN
432686999549952,NaN,NaN,NaN
432687999549952,NaN,NaN,NaN
432688999549952,NaN,NaN,NaN
432689999549952,NaN,NaN,NaN
432690999549952,NaN,NaN,NaN
432691999549952,NaN,NaN,NaN
432692999549952,NaN,NaN,NaN
432693999549952,NaN,NaN,NaN
432694999549952,NaN,NaN,NaN
432695999549952,NaN,NaN,NaN
432696999549952,NaN,NaN,NaN
432697999549952,NaN,NaN,NaN
432698999549952,NaN,NaN,NaN
432699999549952,NaN,NaN,NaN
