utc,X,Y,Z
435057968999936,-3076867.80039103,-2448433.43370403,1661799.5046881
435058968999936,1398132.02730721,885677.559484674,784174.243553581
435059968999936,352697.744237023,864676.909132408,-906018.833909297
435060968999936,1688441.52736239,2123917.71572806,-54845.3660994125
435061968950016,NaN,NaN,NaN
435062968950016,NaN,NaN,NaN
435063968950016,NaN,NaN,NaN
435064999950080,NaN,NaN,NaN
435065999950080,NaN,NaN,NaN
435066999950080,NaN,NaN,NaN
435067999950080,NaN,NaN,NaN
435068999950080,NaN,NaN,NaN
435069999950080,NaN,NaN,NaN
435070999950080,NaN,NaN,NaN
435071999950080,NaN,NaN,NaN
435072999950080,NaN,NaN,NaN
435073999950080,NaN,NaN,NaN
435074999950080,NaN,NaN,NaN
435075999950080,NaN,NaN,NaN
435076999950080,NaN,NaN,NaN
435077999950080,NaN,NaN,NaN
435078999950080,NaN,NaN,NaN
435079999950080,NaN,NaN,NaN
435080999950080,NaN,NaN,NaN
435081999950080,NaN,NaN,NaN
