utc,X,Y,Z,lat,lon,h,E,N,U
1676592099000,-2698891.2132825,-4293236.54603676,3855481.40857143,37.4308536184034,-122.155025055369,14.0907457480207,0.0836065302024798,8.17061065370155,-2.40925950136327
1676592100000,-2698891.12804234,-4293233.76654944,3855480.22722061,37.4308583012261,-122.155040953657,11.4680893346667,-1.32350441579938,8.69033484498991,-5.03191673968766
1676592101000,-2698894.46779155,-4293231.69044359,3855477.16709769,37.4308362980626,-122.155085383974,9.62386087793857,-5.25590168220947,6.24829290803934,-6.87614435375704
1676592102000,-2698894.4307613,-4293225.38999135,3855477.29417669,37.4308665265226,-122.155122915827,5.44976474158466,-8.57772709894772,9.60322228100898,-11.0502482701209
1676592103000,-2698893.71290606,-4293228.44950042,3855481.94360135,37.4308876996703,-122.155097651671,10.0291747590527,-6.34167570059215,11.9531482743664,-6.47083962295024
1676592104000,-2698886.26814774,-4293232.04430699,3855490.63465493,37.4309549144331,-122.155004822706,14.5820378158242,1.87433877937785,19.4130516621577,-1.91799209146632
1676592105000,-2698886.06406209,-4293231.35828029,3855487.35844294,37.4309352491906,-122.155006995756,12.0432854862884,1.68200840123544,17.2304783108269,-4.45673807732896
1676592106000,-2698888.90902908,-4293238.8837468,3855494.20536965,37.4309410548574,-122.154988956991,22.4664667034522,3.27857034059298,17.8748555092638,5.96644074108146
