X,Y,Z,lat,lon,h,E,N,U
-2698862.49988621,-4293194.45305579,3855510.54927785,37.4313409646405,-122.155003512275,-8.63054302427918,4.91100910965186,5.21239992362941,-25.1305470462288
-2698871.31860598,-4293200.69151974,3855514.6480375,37.4313156628052,-122.155050354605,1.78168141562492,0.765172811510334,2.40426324481975,-14.7183190835737
-2698871.16708901,-4293197.15685012,3855514.94528142,37.4313346194262,-122.155070160174,-0.477968418970704,-0.98774622586582,4.50817693577799,-16.9779700914961
-2698871.97258972,-4293204.67718248,3855524.08948675,37.4313628291454,-122.155032643483,10.4761546812952,2.33272213675588,7.63906681249678,-6.02385033169015
-2698878.20886105,-4293216.23996565,3855575.73416907,37.4316605479164,-122.15502276677,52.2754113962874,3.20688340620056,40.6819291878154,35.7752804621761
-2698873.90105862,-4293207.54642885,3855548.31796941,37.4315172547771,-122.155033836795,27.946449002251,2.22710783867679,24.7782069964478,11.4464003420462
-2698876.67968133,-4293213.01032844,3855553.31196241,37.4315195538833,-122.155027559975,35.829416279681,2.78265066322044,25.0334073400757,19.3293664015284
-2698873.37002728,-4293204.06390761,3855561.92416065,37.4316322980358,-122.15504969849,33.6508344225585,0.823243818786668,37.5464586934011,17.1507235265655
-2698862.72289976,-4293192.03300073,3855558.68142661,37.4316959105398,-122.155020197967,19.0920922709629,3.43422013673445,44.6064760630435,2.59193489960768
-2698867.41895042,-4293196.18481915,3855565.32987042,37.4317105413757,-122.155040152282,27.9089203421026,1.6681417606303,46.2303588054458,11.4087520782235
-2698866.28729043,-4293195.36563524,3855557.46769015,37.4316613859406,-122.155034253307,22.1011910336092,2.19023759119395,40.7747448909945,5.60105993412224
-2698872.83253009,-4293195.63849574,3855537.39996296,37.4314974637435,-122.15509522129,12.8533347463235,-3.20581376502528,22.5816214140747,-3.64670615075103
-2698884.61902038,-4293205.26739699,3855546.77115274,37.4314855151842,-122.155150064,30.0037576640025,-8.05976414556336,21.2555595565454,13.5037170550108
-2698886.82447685,-4293219.63869583,3855571.72896731,37.4315910224047,-122.155084742019,55.7669987641275,-2.27834435320168,32.9655425378108,39.266912912571
-2698874.8068783,-4293205.10199717,3855550.58442019,37.4315421640162,-122.155057200423,28.0635084239766,0.159274239147983,27.5427898758611,11.5634487753567
-2698881.30476003,-4293208.62707999,3855540.61766651,37.4314355713732,-122.155098158775,27.1215588385239,-3.46581037994257,15.7124719844167,10.6215384882078
-2698880.0047912,-4293212.21369849,3855549.80065755,37.4314884333714,-122.155064156673,34.5649006040767,-0.456399847589213,21.5794498771562,18.0648639737182
-2698877.30844899,-4293204.68869256,3855541.41768125,37.4314712031912,-122.155083614556,23.2712066788226,-2.17854855356328,19.6671004051859,6.77117589582065
-2698876.22171151,-4293203.42017001,3855538.46059767,37.4314590947981,-122.155080847305,20.1617797240615,-1.93362819885199,18.3232274224849,3.66175303457759
-2698871.35091646,-4293200.92641194,3855513.09234468,37.4313033488751,-122.155049251203,1.00768416188657,0.862830942091135,1.03759205949632,-15.4923159792028
-2698864.01588149,-4293206.17931993,3855512.59004947,37.4312967792317,-122.154947500576,1.13387457747012,9.86841402821209,0.308460989764366,-15.3661330529049
-2698862.71704628,-4293209.75373967,3855501.95020735,37.4312078660902,-122.154913582666,-3.479018477723,12.8703724960591,-9.55962075060067,-19.9790386312324
-2698876.79521411,-4293224.63227891,3855528.08433262,37.4312848349055,-122.154958779622,28.3577969362959,8.8701853370061,-1.01719464160803,11.8577906967269
-2698858.02496342,-4293219.69130955,3855504.43428725,37.4311932399874,-122.154808943513,2.72870659548789,22.1316386458783,-11.182900212313,-13.7713415850328
-2698870.75385484,-4293229.97634251,3855531.57942887,37.4313026724865,-122.154868855994,31.5216650739312,16.8290426408059,0.962544104844057,15.0216428273579
-2698858.96069701,-4293218.15240305,3855489.02473581,37.4310873949218,-122.154827148086,-7.27645558398217,20.5204113142841,-22.9301662494988,-23.7765298929783
-2698865.5060108,-4293235.2437054,3855502.38504673,37.4310846661824,-122.154786984008,15.1003941893578,24.075280247406,-23.2330893179444,-1.3996936314225
-2698862.93835718,-4293246.30238888,3855503.46517423,37.431048605327,-122.154695925286,22.1063357554376,32.134652046332,-27.2353423504188,5.60619658359728
-2698858.91164613,-4293245.56636183,3855504.52638643,37.4310713468321,-122.154661833587,20.5547693865374,35.1519867064969,-24.71133264704,4.05462462732179
-2698859.94759989,-4293242.73360399,3855505.94704626,37.4310916258617,-122.154688776858,19.9516506819054,32.7673081807733,-22.4606498512947,3.4515269530099
-2698865.57755174,-4293224.10775899,3855499.21220871,37.4311133874898,-122.154854630998,5.71565262135118,18.0880243151099,-20.0454117522206,-10.7844045880736
-2698869.67020973,-4293224.53886006,3855495.68201557,37.431074202279,-122.154891187091,5.58943618647754,14.8525728709214,-24.3944211507355,-10.9106278748953
-2698863.10600933,-4293223.10776155,3855500.35888817,37.431133431785,-122.154837002591,4.69581112265587,19.6482479792732,-17.8207724332913,-11.8042440735445
-2698854.71092865,-4293213.33280087,3855493.38096177,37.4311532952586,-122.154815478043,-9.66487603168935,21.5532594642368,-15.6161685084378,-26.1649315767742
-2698854.27565546,-4293217.43097373,3855489.09836038,37.4311049216387,-122.154786671211,-9.69669737573713,24.1028648315091,-20.9849352684658,-26.1967774843575
-2698859.95216818,-4293212.80254324,3855487.7153894,37.431099941251,-122.15486880194,-11.2498873509467,16.8337593844636,-21.537699016442,-27.7499460104742
