X,Y,Z,lat,lon,h,E,N,U
-2698865.17548336,-4293197.283414,3855505.57602774,37.4312844606854,-122.155012086147,-8.6197816170752,4.1521711523456,-1.0587254455842,-25.1197830531136
-2698867.89075244,-4293195.72221038,3855507.00368134,37.4312939996885,-122.155047447116,-7.65407704655081,1.02250291144224,-3.45071369736161e-05,-24.1540771278012
-2698862.9954697,-4293180.47203683,3855496.10032351,37.4313009626255,-122.15509232461,-26.6024632062763,-2.94942870581588,0.772749455312436,-43.1024639322946
-2698869.19812517,-4293194.24027231,3855513.98215514,37.4313469898144,-122.155068864145,-3.85624391119927,-0.873038849211662,5.88111043306345,-20.3562466882629
-2698869.45353451,-4293198.45381134,3855518.22166636,37.4313570424658,-122.155045970127,1.66118859127164,1.1532264775271,6.99681685601938,-14.8388153604694
-2698871.54065309,-4293200.01911817,3855515.33948634,37.431323080352,-122.155056521932,1.84375119116157,0.219324869745265,3.22750542850026,-14.6562496300256
-2698879.36817374,-4293219.39594371,3855531.29853278,37.4313246104534,-122.155014878537,27.8785218708217,3.90504727998878,3.39733973428615,11.3785197704299
-2698872.50487889,-4293207.26923713,3855512.97286832,37.4312697225719,-122.155022148428,5.68690376542509,3.26160392693979,-2.69445016415451,-10.8130976366238
-2698871.92808449,-4293198.1835946,3855516.85335181,37.4313412928415,-122.155071265413,1.69364704191685,-1.08556714418632,5.24883264425932,-14.806355215463
-2698868.95491211,-4293195.05622385,3855504.27924269,37.4312744929566,-122.155061631141,-9.30800979211926,-0.232872509397145,-2.16500053196032,-25.8080101639686
-2698882.67961461,-4293205.00376954,3855533.57415238,37.4313979685936,-122.155133097867,20.9856025679037,-6.55814791549855,11.5390723842339,4.48558873276854
-2698878.24501597,-4293198.85822948,3855512.84508433,37.4312910749113,-122.155127633438,2.3805928658694,-6.07450101234201,-0.324641050734495,-14.1194100292582
-2698872.16132925,-4293197.26536513,3855512.46984989,37.4313135071869,-122.155079018085,-1.48942177463323,-1.77172779506798,2.16501932792789,-17.9894223877502
-2698871.25405344,-4293200.13786806,3855513.29468132,37.4313087349113,-122.155053066379,0.559608523733914,0.525163410915829,1.63536525057092,-15.9403917072832
-2698870.24216001,-4293208.66944645,3855507.88739859,37.4312334399895,-122.154992084524,2.58097077999264,5.92245507616629,-6.72129834974648,-13.919035516962
-2698867.75829054,-4293208.73434436,3855498.68891924,37.4311745651271,-122.154967934747,-4.01604618504643,8.05986545856436,-13.2555557148684,-20.5160650848097
-2698868.4919277,-4293222.08403005,3855518.30588257,37.4312508877891,-122.154894677637,17.1920977793634,14.5436283178014,-4.78484100241644,0.692079420612334
-2698869.1688305,-4293218.66898479,3855511.7009299,37.431217491316,-122.154921687986,11.1677522622049,12.153025667113,-8.49137914787888,-5.33226496797978
-2698869.34648485,-4293211.71189813,3855508.69584459,37.4312277287218,-122.154965221919,4.73920124862343,8.29997387747344,-7.35516836823416,-11.7608083960201
-2698869.16860055,-4293219.43233871,3855510.52193922,37.4312055172941,-122.154917095568,10.9642427610233,12.5594867543028,-9.82032626131235,-5.53577717066126
-2698869.65730777,-4293223.06518824,3855516.52710345,37.4312302152685,-122.154899925183,17.2630656342953,14.0791894193245,-7.07920311387718,0.763046175812315
-2698860.4389415,-4293189.89813814,3855496.29175611,37.4312660800183,-122.155011188133,-21.2295779399574,4.23164373499844,-3.0987084812267,-37.7295800937668
-2698870.96390245,-4293216.03544369,3855511.07364341,37.4312199814587,-122.154954694867,9.7746361028403,9.23169503825537,-8.215010272975,-6.72537587384093
-2698863.60002704,-4293199.67739813,3855502.56884598,37.4312564371287,-122.15498262039,-9.50396709889174,6.76007761722451,-4.16893419938176,-26.0039720408444
-2698874.81817521,-4293207.82705638,3855509.94813841,37.4312387524822,-122.155040922009,5.20110259763896,1.6000204052226,-6.13169164021179,-11.2989005570365
-2698876.91485175,-4293212.39867057,3855507.64909187,37.4311949962383,-122.155033487549,7.76322623807937,2.25802093494083,-10.9880190728493,-8.73678365318811
-2698873.45349768,-4293206.84876939,3855505.52760552,37.4312156376566,-122.155033750843,1.27984040323645,2.23471479508788,-8.69710429686643,-15.220165934073
-2698875.61485042,-4293209.61123966,3855514.83234009,37.4312631037819,-122.155037813879,9.70592608582228,1.87511094990625,-3.42904473494937,-6.79407511196302
-2698875.22821109,-4293209.75367187,3855518.47698107,37.4312896470218,-122.155033258993,11.8535256795585,2.27824820292781,-0.483119106392394,-4.64647474252571
