X,Y,Z,lat,lon,h,E,N,U
-2698885.05831282,-4293224.57037428,3855461.72105722,37.4307862200962,-122.155038192469,-8.52765895891935,-1.07911735274926,0.690341091655574,-25.0276590874255
-2698893.92437144,-4293231.33103315,3855480.54780067,37.4308637367035,-122.155082347127,11.2073763664812,-4.98711865303585,9.2935973881474,-5.29263237242829
-2698886.34186693,-4293222.79913563,3855465.21239285,37.4308156712529,-122.15506112115,-7.05393010843545,-3.10846290409336,3.95899637254803,-23.5539320972968
-2698896.87762678,-4293236.44477717,3855487.69324788,37.4308825443987,-122.155079846287,20.2364027313888,-4.76578224275418,11.3810029799851,3.73639076865885
-2698895.61385241,-4293228.44545028,3855475.41297078,37.4308354522399,-122.155115859452,6.86049575731158,-7.95319366777098,6.15441797507222,-9.63951217263951
-2698894.1341821,-4293228.10403091,3855472.33373855,37.4308193163919,-122.155103758758,4.13405415229499,-6.88219568714892,4.36356428674751,-12.3659510525924
-2698898.72121315,-4293235.39537325,3855505.97740207,37.431012856368,-122.155103791309,31.4232469564304,-6.88508833793419,25.8438658369383,14.9231907282377
-2698893.14722679,-4293227.38325881,3855505.43289989,37.431062353853,-122.155098652243,23.3502093888819,-6.43023177883009,31.3373677505967,6.85012893620895
-2698892.10720665,-4293225.96840283,3855501.7338976,37.4310454792614,-122.155097211822,19.7112157680094,-6.3027422742392,29.4645049090388,3.21114439713004
-2698907.82240092,-4293233.89470633,3855512.84485634,37.4310424228411,-122.155199871995,38.4348307466134,-15.3889284714185,29.1253823597843,21.9347455050828
-2698893.83645868,-4293229.84085806,3855482.43755826,37.4308844228801,-122.155090466959,11.3170053791255,-5.70577964134595,11.5894726163364,-5.18300772952529
-2698890.90821666,-4293223.94928153,3855475.81810359,37.4308729119909,-122.155097884368,2.09532712679356,-6.36226432659069,10.3119113563735,-14.4046844033995
-2698898.79546831,-4293232.98379461,3855484.52821135,37.430870355734,-122.155119002951,16.7964480416849,-8.23142442941988,10.0282280370743,0.296434830474783
-2698900.18333436,-4293237.44762681,3855527.15864587,37.4311506272628,-122.155105436497,46.2949645193294,-7.03070273908407,41.134642300941,29.7948276072094
-2698893.48773577,-4293227.81243619,3855508.29079354,37.4310798192551,-122.155099328626,25.5196903320029,-6.49009717831213,33.2757968249318,9.01959997196821
-2698898.12704053,-4293231.08133014,3855502.55077289,37.4310100728157,-122.155124049088,26.1891608964652,-8.67804021900007,25.5349103593012,9.68910373332618
-2698902.01986973,-4293239.18858603,3855506.98286632,37.4309928491981,-122.155112534997,35.9785678144544,-7.65897491592179,23.6233619590001,19.4785193427959
-2698895.90926168,-4293230.19104997,3855499.30955066,37.4309974741172,-122.155108188486,22.68332476262,-7.27426153859535,24.1366141057764,6.18327481381491
-2698902.37673687,-4293234.03945258,3855505.01809222,37.4310016248062,-122.155146911463,31.4735217140988,-10.7015327060309,24.5973207288209,14.9734651757935
-2698895.12613495,-4293232.30718801,3855486.76696708,37.4309002053581,-122.155087972708,16.1515553956851,-5.48502385577433,13.3411156565722,-0.348460952623296
-2698891.2660829,-4293241.26916381,3855470.6010816,37.4307542403289,-122.154997159296,10.7195193301886,2.55260952927208,-2.85896041088735,-5.78048182209509
-2698896.80772367,-4293241.02743394,3855483.99349251,37.4308350300799,-122.15505162115,21.0389774544165,-2.26765703711896,6.10757432770027,4.53897411900025
-2698901.5756926,-4293246.18032922,3855492.16352656,37.4308556978429,-122.155066243444,31.4840110931545,-3.56184068185637,8.40142302196717,14.9840045496855
-2698896.15331989,-4293244.09132567,3855481.69308954,37.4308062730507,-122.155026937684,21.4240231169388,-0.0829918421118138,2.91594363898568,4.92402244905914
