X,Y,Z,lat,lon,h,E,N,U
-2698888.71445211,-4293217.32113125,3855505.5076097,37.4311224602928,-122.155116756626,14.7576559772715,3.6503193262885,1.6048908244043,-1.74234526794073
-2698882.15412157,-4293210.06055484,3855508.31170078,37.4311953070185,-122.155097663496,8.80832421500236,5.34018117666998,9.68984922993644,-7.69168539947819
-2698878.79767067,-4293210.6150133,3855512.66917822,37.4312336960894,-122.155062223245,10.4110794728622,8.4768763996571,13.9505007464046,-6.08894145401387
-2698875.22176497,-4293208.77915017,3855507.8209221,37.4312179420063,-122.155039057375,4.71880083438009,10.5272019942758,12.2020106949426,-11.7812195475742
-2698875.68694599,-4293219.15291802,3855516.58506726,37.4312311948135,-122.154981127111,17.2163969716057,15.6544380177359,13.6729193421919,0.716363086020658
-2698877.46007977,-4293210.83984117,3855511.49951434,37.4312281835544,-122.155048076559,9.28600073140115,9.72895068758456,13.3386859648746,-7.21402066807453
-2698883.08237275,-4293219.39082897,3855522.20580391,37.4312487520977,-122.155050437449,23.9181322688237,9.5200155849007,15.6215400416389,7.41810598649077
-2698883.1272413,-4293228.33621948,3855525.37374909,37.4312298128002,-122.154997075967,31.8764057159424,14.2428901255102,13.5195637943891,15.3763754627412
-2698881.5378846,-4293223.77577664,3855520.72377663,37.4312223196713,-122.155009295954,25.3125223163515,13.1613244959235,12.6879142771661,8.81249609866911
-2698879.32016014,-4293217.26294195,3855515.33321499,37.4312204113136,-122.155027245505,16.7203874373809,11.5726512993783,12.4760937301756,0.220364713728356
-2698877.22660932,-4293203.7416209,3855503.35548627,37.4312035053353,-122.155088526707,-0.5346684968099,6.14883796485079,10.599731733986,-17.0346802884163
-2698875.7200908,-4293201.31179654,3855500.68431922,37.431200050252,-122.155088727247,-4.42843499500304,6.13108537014139,10.21626051327,-20.9284461423352
-2698883.08597979,-4293205.27827462,3855503.34040773,37.4311791949215,-122.155135334283,2.96552582923323,2.00606497351792,7.90162499673835,-13.5344793930309
-2698891.95968467,-4293211.90271582,3855500.52731672,37.4311024904824,-122.155180381145,9.45941480435431,-1.98088259495946,-0.611478555567194,-7.04058553140744
-2698891.19524564,-4293202.38168762,3855495.02225234,37.4311094740874,-122.155230321424,-0.610466066747904,-6.40092395979805,0.163605126193724,-17.1104692745001
-2698899.19508265,-4293206.32855883,3855502.3578609,37.4311203431458,-122.155283110087,9.88249222002923,-11.0730861158191,1.36992265131794,-6.61751752653124
-2698902.26888965,-4293205.95223559,3855499.25841119,37.4310909528502,-122.155314775431,9.04469698294997,-13.8756861678964,-1.89198167729236,-7.45531837137354
-2698905.47675337,-4293209.13809952,3855505.09972675,37.431108625723,-122.155326302635,16.0926012787968,-14.8959346335411,0.0694598066649849,-0.407416092117437
-2698900.69200567,-4293201.25933597,3855500.90018972,37.4311290537019,-122.155327911543,6.22121432330459,-15.0383066524895,2.33667652561664,-10.2788038121178
-2698906.12375375,-4293204.62073244,3855501.4535496,37.4311015964835,-122.155359655701,11.1129380753264,-17.8478969126121,-0.71068116358689,-5.38708690439046
-2698901.48256884,-4293201.76111133,3855496.78552033,37.4310949832984,-122.155332456333,4.39173354022205,-15.4405535097561,-1.44465496232251,-12.1082852892939
-2698902.12116508,-4293199.40970554,3855500.25710248,37.4311288626473,-122.155352704499,5.1908727446571,-17.2326461671731,2.31547603641312,-11.309150926435
-2698895.02716916,-4293193.81824379,3855497.31432313,37.4311544083881,-122.155318470124,-3.35488836932927,-14.202651957243,5.15067866919092,-19.8549062475731
-2698897.62280366,-4293194.751889,3855497.00112107,37.4311402733361,-122.155337684351,-1.82060625776649,-15.9032430644991,3.58189421639328,-18.3206270669089
-2698900.51311443,-4293204.36368278,3855504.04729193,37.4311376990774,-122.155307533035,10.1454286007211,-13.2346791881536,3.29618983265717,-6.35458596617461
-2698901.4574828,-4293196.82494587,3855501.52567438,37.4311518574476,-122.155361898992,3.94375372864306,-18.0464110250029,4.86757381974978,-12.5562736309912
