X,Y,Z,lat,lon,h,E,N,U
-2698883.30889003,-4293202.66601929,3855497.86990399,37.431151516202,-122.155153174724,-2.02144854236394,0.427068488515834,4.82967636144025,-18.5214503880458
-2698884.37615586,-4293204.4984393,3855499.54597772,37.4311519016688,-122.155152364827,0.680231331847608,0.4987499132211,4.87245973910871,-15.8197705523672
-2698885.20483957,-4293206.5482209,3855505.07803982,37.4311795636598,-122.15514796572,5.7709088884294,0.888100179250385,7.94255301891741,-10.7290961327662
-2698891.90931108,-4293210.04834953,3855502.42916702,37.4311248422987,-122.155191050089,9.34743097610772,-2.92515523736562,1.86925824743289,-7.15256996706529
-2698890.31206828,-4293207.91356074,3855502.40792271,37.4311392434332,-122.155188608737,7.22431183326989,-2.70907772773993,3.46757993281509,-9.27568968547751
-2698895.32060187,-4293215.83633599,3855499.79279259,37.4310692014127,-122.155188876046,13.0778624489903,-2.73274143990801,-4.30609829723249,-3.42213959269182
-2698882.80801536,-4293209.1215803,3855498.68470178,37.4311288751483,-122.155109564613,2.6020550718531,4.28685292831071,2.31684582667271,-13.8979467873881
-2698874.65816312,-4293203.11303872,3855494.15683182,37.4311480909585,-122.155067738008,-7.63374833390117,7.9887699535131,4.44952318559706,-24.1337548863361
-2698880.36963336,-4293204.82712029,3855496.18137909,37.4311379821932,-122.155112063958,-2.83707767073065,4.06564032587191,3.32759540737674,-19.3370798341997
-2698894.30270179,-4293213.46851637,3855497.65120963,37.4310678237151,-122.155193377659,9.75416772160679,-3.13116348446126,-4.45900092509595,-6.74583460918932
-2698902.22116636,-4293213.69560426,3855496.96432699,37.4310387768783,-122.155267755934,12.8358763540164,-9.7141551151523,-7.68278916633516,-3.6641356739903
-2698888.09495377,-4293198.56661268,3855490.7339374,37.4311055163861,-122.155223606708,-7.09198783244938,-5.80662169960415,-0.275643394924565,-23.5919904763353
-2698898.42771344,-4293213.46218007,3855487.34978009,37.43098212516,-122.155232873441,5.23196708317846,-6.62681169151268,-13.9703209238943,-11.2680516988393
-2698897.83906149,-4293213.58472741,3855487.25220901,37.430982574582,-122.155226505801,5.00627036578953,-6.06323169776279,-13.9204413858398,-11.4937477482157
-2698897.7543379,-4293217.93146968,3855491.32975908,37.430991842541,-122.155199557296,10.371052085422,-3.67810743059175,-12.891841582061,-6.12896204002095
-2698892.33806422,-4293212.11645556,3855489.95830116,37.4310247771215,-122.155182715255,3.33910401910543,-2.18746724645816,-9.23655721341045,-13.1609030633132
-2698898.271429,-4293216.91897213,3855485.51616869,37.4309534344379,-122.155210591919,6.37537411041558,-4.65474712577565,-17.1545888899595,-10.1246507243242
-2698899.96750308,-4293219.86180844,3855487.84935977,37.4309515404984,-122.155209119626,10.48871447891,-4.52444209507534,-17.3648006802367,-6.01131083318744
-2698899.90288148,-4293218.19928868,3855486.72432737,37.4309513875008,-122.155218498644,8.65992309339345,-5.35454884084104,-17.3817757706969,-7.84010290611247
-2698898.10823472,-4293217.66955654,3855489.88740229,37.4309817055671,-122.155204517434,9.46786600444466,-4.11711381051403,-14.0169007349343,-7.0321507697667
-2698895.73391801,-4293214.65247512,3855490.44380408,37.431006595158,-122.155199948469,6.77428097557276,-3.71272614957367,-11.2545024464627,-9.72573006187012
-2698902.80236348,-4293220.00827423,3855486.92687229,37.4309359986132,-122.155235355619,11.2245700024068,-6.84651201758201,-19.0897317247629,-5.27546231943215
-2698899.41632961,-4293213.22283131,3855488.49039356,37.4309885143276,-122.155243769283,6.18214199878275,-7.59116871224031,-13.2612150196782,-10.3178763384268
-2698894.20885428,-4293214.46681187,3855485.90380409,37.4309794179859,-122.155186476955,3.24549782183021,-2.52040456388271,-14.2707766729531,-13.2545186865268
-2698893.66136287,-4293213.66958197,3855489.59322851,37.4310111072439,-122.155186033888,4.72060496732593,-2.48118967019515,-10.7537217189707,-11.7794046056967
