X,Y,Z,lat,lon,h,E,N,U
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
-2698899.4052687,-4293245.02983795,3855476.10929887,37.430752492487,-122.155052400537,20.0354773169383,-2.33664067431182,-3.05295078723228,3.53547615845898
-2698895.16676251,-4293238.5673935,3855478.75586304,37.4308137440819,-122.155050717359,15.5081772031263,-2.18766375206919,3.7451211114784,-0.991824272136349
-2698892.56456477,-4293227.1867898,3855472.95475021,37.4308325871509,-122.155094260223,3.23150375206023,-6.04150673995595,5.83642869313213,-13.268501783629
-2698894.31929819,-4293225.13029925,3855475.80581199,37.4308574063949,-122.155123411221,4.32343780715019,-8.62157241118609,8.59101586724606,-12.1765738162627
-2698892.90741977,-4293228.33330997,3855475.7377623,37.4308461842071,-122.155090645501,5.83871239237487,-5.72157993664401,7.34551151175305,-10.6612944135354
-2698890.54354206,-4293227.8296786,3855474.40223272,37.4308458535028,-122.155071062359,3.68935994338244,-3.9883332378247,7.30880454264059,-12.8106455027853
