X,Y,Z,lat,lon,h,E,N,U
-2698893.67372462,-4293235.03489172,3855475.89746274,37.4308140222799,-122.155057677461,10.7649978101254,-2.80368065613725,3.77599456785983,-5.73500392616707
-2698892.6790564,-4293235.70567868,3855476.95029124,37.4308213441553,-122.155044129419,11.4354992033914,-1.60458261616924,4.58861982236686,-5.06450265275484
-2698895.0702704,-4293242.87309869,3855476.1716337,37.4307755726964,-122.155023903278,16.7913513937965,0.185575073181796,-0.491368826349796,0.291351372002747
-2698893.75352118,-4293243.26452677,3855475.93691142,37.4307759162824,-122.155008954248,16.35534882918,1.50867237093377,-0.453235422828074,-0.144651364519602
-2698893.20877026,-4293232.79379892,3855472.38616059,37.4308006451352,-122.155066706139,6.92766795028001,-3.60278134304069,2.29131875036735,-9.5723334772072
-2698894.13821593,-4293242.64181608,3855479.62341271,37.4308040585232,-122.15501637851,18.3399565415457,0.851571451381395,2.67016059090724,1.83995592399995
-2698891.38596733,-4293235.20517193,3855473.59137064,37.4308034009546,-122.155034770083,8.51096541341394,-0.776214593538871,2.59717562702132,-7.98903516437086
-2698897.8236682,-4293241.17593699,3855476.49656175,37.4307777411244,-122.155060446129,17.0115193687379,-3.0487319458214,-0.250703077351831,0.511518637803135
-2698893.3393618,-4293241.00960767,3855476.33142732,37.4307904007385,-122.15501855191,14.9041572166607,0.659209560363182,1.15433632606547,-1.59584292255912
-2698892.67609642,-4293243.68631032,3855481.0279157,37.4308135263474,-122.154996111929,19.2778891278431,2.64531044574621,3.72095797183574,2.77788749134695
-2698890.92700978,-4293239.49809894,3855473.7111491,37.4307856919984,-122.155004565678,11.2758666798472,1.89709082607093,0.631731954951726,-5.22413363234115
-2698893.73703194,-4293242.50754728,3855475.30844522,37.430774977399,-122.155013348391,15.4574915012345,1.11975885569283,-0.557438332831241,-1.04250862144343
-2698895.20696737,-4293241.16676997,3855479.95424345,37.4308101494468,-122.155035471347,18.0010659154505,-0.838282555791509,3.34616799271908,1.50106498021022
-2698894.89864478,-4293239.65946118,3855479.41866058,37.4308142045185,-122.155041585862,16.5318938400596,-1.37946087469369,3.79622357273696,0.0318925581966667
-2698895.85562564,-4293238.52517394,3855470.90269894,37.4307557438371,-122.155057560519,10.9977499758825,-2.79333273489646,-2.6920922035481,-5.50225120433052
-2698895.5391337,-4293241.27967331,3855478.49465336,37.4307982147113,-122.155037969755,17.3302071550861,-1.05940978278432,2.02157867932468,0.830206747284362
-2698896.74807106,-4293240.61395534,3855482.37108722,37.4308255129346,-122.155053536878,19.7496889540926,-2.4372127013379,5.05130249799963,3.24968648335176
-2698897.92742836,-4293241.5390238,3855480.63490576,37.4308053645129,-122.155059255325,19.8147647595033,-2.94333733340797,2.81510836601042,3.31476345806155
-2698896.93603292,-4293239.55813056,3855484.94673719,37.4308482886593,-122.155061683712,20.684801299125,-3.15826581662833,7.57909224022409,4.18479600177453
-2698898.07527951,-4293227.38759223,3855474.98743208,37.4308301380898,-122.155145765272,6.93093075044453,-10.6000700237664,5.56462549218899,-9.56908048049147
-2698901.8239307,-4293226.82261858,3855473.53338115,37.4308114281123,-122.155185020132,7.25160438101739,-14.07440574021,3.48808795310151,-9.24841208479529
-2698905.34209594,-4293231.69366305,3855479.29505853,37.4308198139864,-122.155189382191,15.5151511961594,-14.4604959614289,4.41880780625179,-0.984866710571186
-2698899.09822207,-4293228.87844516,3855479.43675594,37.4308520786998,-122.155146585333,11.0698395036161,-10.6726549682527,7.99972815894649,-5.43017444683514
-2698899.11414671,-4293222.65145426,3855480.69368382,37.4308898961037,-122.155184182047,7.65424052067101,-14.0002155866455,12.1969262108489,-8.84578652277887
-2698896.1606576,-4293229.17289325,3855476.03185251,37.4308349138206,-122.155116715612,7.9567944733426,-8.02897125816597,6.09466217688554,-8.54321349355144
-2698900.75788549,-4293245.40079598,3855484.43884601,37.4308064268465,-122.155063108257,25.9192338008434,-3.28435290110952,2.9330155460828,9.4192322814478
-2698892.08585213,-4293230.18583553,3855469.04174742,37.4307920807003,-122.155071647171,2.66706196498126,-4.04009543997324,1.34078692857844,-13.8329394528005
-2698897.1962965,-4293236.91433798,3855477.9554895,37.4308097664249,-122.155080070935,14.7681147456169,-4.78566574389451,3.3036575599968,-1.73188790607038
-2698896.29689267,-4293232.9060326,3855474.68666275,37.4308075838703,-122.155095570551,9.70648630708456,-6.1574882154868,3.0614230330496,-6.79351739887683
