X,Y,Z,lat,lon,h,E,N,U
-2698887.7820305,-4293217.9225243,3855505.96422646,37.4311256566643,-122.155104221238,15.0454335315153,4.75978646110717,1.95964394785227,-1.45456854399824
-2698887.5120296,-4293215.9786079,3855505.3848095,37.4311313107787,-122.155113327797,13.2722947159782,3.9537926788403,2.58717035841883,-3.22770703306936
-2698887.48057591,-4293216.36350003,3855504.46335896,37.4311230251265,-122.155110712475,12.957692656666,4.18526660788131,1.66757922651907,-3.54230893225562
-2698877.02025172,-4293207.41755593,3855502.23738731,37.4311790637954,-122.155064448441,1.169787844643,8.27992589668248,7.88707349481393,-15.3302224127948
-2698878.10342487,-4293206.82881274,3855500.01446343,37.4311627317616,-122.155078349814,-0.119350992143154,7.0495634406651,6.0744479332592,-16.6193577831295
-2698880.46339133,-4293203.50857291,3855498.69754591,37.4311618250184,-122.155120889576,-2.15454103518277,3.28451472165785,5.97380812963304,-18.6545446854236
-2698879.96410627,-4293201.88619315,3855498.25182544,37.4311676132349,-122.155125869461,-3.72715550288558,2.84376144463411,6.61621560921916,-20.2271595769791
-2698879.35430688,-4293202.77488437,3855497.24911916,37.4311580960363,-122.155114692477,-3.99687377549708,3.83299745699381,5.55994305394948,-20.4968773558455
-2698878.38095119,-4293198.71007026,3855487.8454338,37.4311124973241,-122.155129824651,-12.8565590707585,2.49369972077461,0.499138205497317,-29.3565595770605
-2698877.33218968,-4293199.97247529,3855496.37011667,37.4311706938187,-122.155112201515,-7.26973290834576,4.0534610985085,6.95811291142824,-23.7697380009143
-2698884.06294646,-4293207.36148518,3855498.18827539,37.4311298261627,-122.155132152568,1.64740839693695,2.28766876964341,2.42239375509698,-14.8525924738942
-2698884.03165566,-4293208.83082042,3855499.87031482,37.4311351396254,-122.15512301776,3.64434499200433,3.09616043124613,3.01211370767814,-12.8556564698223
-2698884.6234258,-4293212.9442922,3855504.47847115,37.4311473136344,-122.155103942981,9.4607174070552,4.78440858975719,4.36326067380796,-7.03928588155323
-2698882.74699735,-4293207.84884685,3855499.2446492,37.4311389602422,-122.15511663422,2.06097427476197,3.66114502241332,3.43614730176319,-14.4390277016536
-2698880.88796814,-4293205.35349867,3855499.87279194,37.4311604423679,-122.155113856844,-0.0204753344878554,3.90695880193694,5.82035591031694,-16.5204791931435
-2698883.8011026,-4293207.17302568,3855500.03833706,37.4311446999967,-122.155130781156,2.53453107457608,2.40904763294016,4.07317826445314,-13.9654706836608
-2698893.53563374,-4293207.8662123,3855496.28323294,37.4310862463218,-122.155219728424,4.8322045262903,-5.46337984414435,-2.41434809605416,-11.667798267865
-2698894.8948728,-4293206.2397267,3855495.61792207,37.4310850654804,-122.155242510701,3.90881770662963,-7.47976332104519,-2.54540282426175,-12.5911871818828
-2698897.43796006,-4293216.57160673,3855492.5563656,37.4310078456874,-122.155204708198,10.0686718802899,-4.13399670230997,-11.115716935367,-6.43133917154108
-2698892.38828588,-4293211.9562925,3855486.37010621,37.4309997003537,-122.155184158752,1.07172886002809,-2.31522640477849,-12.0197179306587,-15.4282829177117
-2698897.02256324,-4293220.85797033,3855489.05639674,37.4309641414623,-122.15517495975,10.6474557472393,-1.50105554416578,-15.9662725976884,-5.85256447157844
-2698908.70477989,-4293234.51310619,3855494.25305637,37.4309039630889,-122.155204593745,27.9232911821455,-4.12388408724773,-22.6452855065572,11.4232495292821
-2698895.78781894,-4293220.16701249,3855482.37189597,37.4309231172771,-122.155167303748,5.59823350887746,-0.823446059163361,-20.5193634322402,-10.9017996503109
-2698892.94343938,-4293220.17710962,3855481.90020946,37.4309279859149,-122.155140035208,4.11622571107,1.59000783303389,-19.9790088384046,-12.3838058707487
-2698892.19398238,-4293208.9725797,3855485.76158032,37.4310097464504,-122.155200241997,-1.38614649511874,-3.73870039502964,-10.9047395618279,-17.8861569384965
-2698900.98321039,-4293215.11747431,3855489.41262071,37.4309817615294,-122.155247364235,8.67861053626984,-7.9093503412384,-14.0106852385817,-7.82140979487203
-2698895.28817702,-4293214.87628022,3855487.36356389,37.4309848180545,-122.155194338949,4.86417304351926,-3.21624521212067,-13.6714490108161,-11.6358424608484
-2698897.62999156,-4293216.14261931,3855491.83356239,37.4310041034022,-122.15520912468,9.42210521642119,-4.52488552006751,-11.531056497714,-7.07790683983824
-2698897.06260238,-4293212.93412175,3855484.28112438,37.4309665964896,-122.155222990868,2.43488937430084,-5.75213502467945,-15.6937770179136,-14.0651325810002
-2698902.57645107,-4293221.83149077,3855490.20591874,37.4309516649811,-122.155222231203,14.3478278303519,-5.68491122732316,-17.3509946726657,-2.15219836950843
-2698897.08388467,-4293216.83507019,3855488.82449639,37.4309809552523,-122.155199737028,7.82790191005915,-3.69401404894417,-14.1001716690006,-8.67211478983883
-2698896.99771359,-4293216.81827434,3855490.77016548,37.4309952052282,-122.155199013759,8.96278059575707,-3.62999973289212,-12.5186278979861,-7.5372327554677
-2698889.88236259,-4293203.38509626,3855484.76429388,37.4310352543768,-122.155211729276,-6.72560485545546,-4.75539612129703,-8.0737168437682,-23.2256117513652
