X,Y,Z,lat,lon,h,E,N,U
-2698870.44258265,-4293213.6342732,3855509.13742698,37.4312187804908,-122.154964146972,6.76320682931691,8.39511738398079,-8.34829772293036,-9.73680416633811
-2698872.52933607,-4293212.64376859,3855512.36296166,37.4312403688867,-122.154990063996,8.93972222413868,6.10129041474752,-5.95229507024347,-7.56028347540359
-2698871.46459924,-4293206.04913084,3855516.51357315,37.4313037446251,-122.155019534412,6.57908229064196,3.49296031216857,1.08151631731183,-9.92091875371766
-2698869.06919094,-4293200.81356921,3855512.40774054,37.4313056242593,-122.155028103829,-0.448590468615294,2.73450828712408,1.29012741464263,-16.9485911840688
-2698870.25175441,-4293197.55438049,3855512.38128218,37.431317099234,-122.155059014049,-2.155981015414,-0.00124340809346091,2.56368478798351,-18.6559815298006
-2698869.98942914,-4293199.45256312,3855512.35289457,37.4313088599024,-122.155045090489,-1.00799102243036,1.23108032501096,1.64923714853303,-17.5079913537352
-2698869.48120552,-4293195.25645099,3855513.34024771,37.4313368605499,-122.155065461403,-3.44361111149192,-0.571874876317697,4.75690744502399,-19.943612916121
-2698871.46951864,-4293200.20376965,3855521.29788098,37.4313650627324,-122.155054731135,5.55939944926649,0.377821874279149,7.88695711537697,-10.9406054514418
-2698880.07157501,-4293210.00343737,3855528.47291403,37.4313458912303,-122.155078086348,20.1439704336226,-1.68926808725891,5.75920519925978,3.64396760526976
-2698865.18212729,-4293197.11998225,3855517.84763603,37.4313730002108,-122.155013132458,-1.26803772710264,4.05956593172441,8.76789639544196,-17.7680450602211
-2698867.49963919,-4293195.93147903,3855512.05359425,37.4313303006155,-122.155042447516,-4.60929552372545,1.46499901805433,4.02884800544989,-21.1092969644791
-2698868.47078687,-4293198.77359803,3855508.63143171,37.431289807785,-122.155034646653,-4.36819567158818,2.15542576169187,-0.465275493325947,-20.8681960502977
-2698867.56703784,-4293194.64668028,3855506.6029529,37.4312970626926,-122.155050818063,-8.75750859081745,0.724152781811936,0.339914780523634,-25.2575086383035
-2698862.3734544,-4293190.40222842,3855500.68827195,37.4312895607776,-122.155026661607,-17.4008801802993,2.86214716291946,-0.492688554954157,-33.9008808389139
-2698877.20967627,-4293211.3341954,3855521.73200261,37.4312998328275,-122.155042708647,15.7319200485945,1.44189242144888,0.647362424291627,-0.768080145988301
-2698869.68389846,-4293205.96670161,3855512.21437313,37.4312785569285,-122.155002996732,3.15801173541695,4.95665110713813,-1.71396014006903,-13.3419904174139
-2698871.08416008,-4293215.74799457,3855510.60352104,37.4312176000511,-122.154957573692,9.34646850358695,8.97689964169024,-8.47931267857484,-7.15354345686711
-2698867.19162312,-4293215.02608844,3855509.10124119,37.4312215438663,-122.154924680525,6.30298348143697,11.8881563849461,-8.04159728450047,-10.1970326676003
-2698861.65588411,-4293208.12911733,3855497.61174995,37.4311874505021,-122.154913201313,-7.65663958806545,12.9041198008713,-11.8254508675442,-24.1566636191856
-2698865.87466512,-4293197.23304152,3855504.56998255,37.4312754582883,-122.155019077107,-8.96964140422642,3.53342741313315,-2.05786199456321,-25.4696427132926
-2698871.56192919,-4293205.08175879,3855504.455428,37.4312216722667,-122.155026282477,-1.35918032471091,2.89571233107475,-8.02734495315714,-17.8591860464434
-2698873.04247489,-4293207.3155265,3855507.28671263,37.4312272576516,-122.155027012466,2.48912559542805,2.83110507140509,-7.40745150231797,-14.010879344759
-2698875.43697935,-4293213.14779476,3855507.7810439,37.4311967745271,-122.155014846276,7.72246950864792,3.90789695428585,-10.7906534526176,-8.77754084068757
-2698877.3247856,-4293204.51298937,3855504.98786559,37.4312113221845,-122.155084827373,1.01757219992578,-2.28589071782019,-9.17605987440057,-15.4824348287428
-2698879.24699639,-4293206.02279932,3855504.52582447,37.4311954136935,-122.15509413543,2.56412200350314,-3.10971573005316,-10.9416782245561,-13.9358881652422
-2698880.06481903,-4293213.23858399,3855507.89725582,37.4311836966233,-122.155058567979,9.80996213201433,0.0382366977615294,-12.2421209943845,-6.69004964973158
-2698871.25319763,-4293214.10830544,3855510.51319329,37.4312240633894,-122.154969050459,8.26067418511957,7.96112774544489,-7.7619729272074,-8.2393355123853
-2698874.77805807,-4293214.90927109,3855512.09917068,37.4312214234891,-122.154997951176,11.2527956217527,5.40322639720489,-8.05497044356799,-5.24721176435976
-2698873.05561999,-4293209.05552051,3855511.23594644,37.4312474080315,-122.155016675188,6.06482326146215,3.74602265150286,-5.17104831323419,-10.4351799386486
-2698874.71420716,-4293211.16311068,3855517.99973213,37.4312811957712,-122.155019866976,12.2937574088573,3.46353030955495,-1.42108887359253,-4.20624368814938
-2698870.75056946,-4293211.05528168,3855515.40539911,37.4312746863067,-122.154982601119,8.96929317433387,6.76180116639342,-2.14354487873803,-7.53071076511596
-2698869.66875706,-4293208.1340234,3855511.27870866,37.4312618579091,-122.154989819252,4.03995371609926,6.12294547407474,-3.56731384366915,-12.4600502175363
